transcript	pN	pS	dN	dS	mk.raw.p.value	mk.odds.ni	dos
rna-XM_029847157.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029847156.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847252.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847251.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847719.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847720.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847721.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011620210.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847722.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847282.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847281.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847285.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847284.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847283.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847280.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003970541.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003970588.3	1.0	1.0	1.0	5.0	0.46428571428571425	5.0	-0.33333333333333337
rna-XM_011610840.2	1.0	1.0	1.0	5.0	0.46428571428571425	5.0	-0.33333333333333337
rna-XM_029847199.1	1.0	1.0	1.0	5.0	0.46428571428571425	5.0	-0.33333333333333337
rna-XM_003970542.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003970543.3	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011610841.2	2.0	2.0	0.0	1.0	1.0	inf	-0.5
rna-XM_029847079.1	2.0	2.0	0.0	1.0	1.0	inf	-0.5
rna-XM_011610843.2	0.0	2.0	4.0	1.0	0.14285714285714288	0.0	0.8
rna-XM_011610842.2	0.0	2.0	4.0	1.0	0.14285714285714288	0.0	0.8
rna-XM_003970590.3	1.0	13.0	0.0	0.0	1.0	nan	NA
rna-XM_011610845.2	3.0	5.0	1.0	1.0	1.0	0.6	0.125
rna-XM_003970591.3	2.0	5.0	1.0	1.0	1.0	0.4	0.2142857142857143
rna-XM_029846920.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_011610846.2	3.0	4.0	1.0	0.0	1.0	0.0	0.5714285714285714
rna-XM_029846922.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_029846923.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_029846925.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_029846924.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_011610844.2	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_029846921.1	2.0	4.0	1.0	0.0	0.4285714285714286	0.0	0.6666666666666667
rna-XM_003970546.3	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_011610847.2	0.0	3.0	1.0	1.0	0.4000000000000001	0.0	0.5
rna-XM_029847098.1	9.0	14.0	1.0	0.0	0.41666666666666674	0.0	0.6086956521739131
rna-XM_011610848.2	9.0	14.0	1.0	0.0	0.41666666666666674	0.0	0.6086956521739131
rna-XM_029847101.1	9.0	14.0	1.0	0.0	0.41666666666666674	0.0	0.6086956521739131
rna-XM_029847103.1	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029847102.1	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029847104.1	1.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029847100.1	9.0	14.0	1.0	0.0	0.41666666666666674	0.0	0.6086956521739131
rna-XM_029847107.1	5.0	30.0	2.0	2.0	0.14067914067914067	0.16666666666666666	0.35714285714285715
rna-XM_029847108.1	5.0	30.0	2.0	2.0	0.14067914067914067	0.16666666666666666	0.35714285714285715
rna-XM_003970594.3	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011610854.2	1.0	2.0	3.0	0.0	0.4000000000000001	0.0	0.6666666666666667
rna-XM_003970596.3	5.0	5.0	1.0	2.0	1.0	2.0	-0.16666666666666669
rna-XM_011610855.2	5.0	5.0	1.0	2.0	1.0	2.0	-0.16666666666666669
rna-XM_029847620.1	0.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_029847621.1	0.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_029847619.1	0.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_003970598.3	2.0	11.0	1.0	0.0	0.21428571428571427	0.0	0.8461538461538461
rna-XM_011610856.2	2.0	11.0	1.0	0.0	0.21428571428571427	0.0	0.8461538461538461
rna-XM_029847124.1	2.0	11.0	1.0	0.0	0.21428571428571427	0.0	0.8461538461538461
rna-XM_003970599.3	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_011610857.2	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_011610858.2	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_029847126.1	0.0	4.0	0.0	1.0	1.0	nan	0.0
rna-XM_003970600.2	0.0	1.0	1.0	1.0	1.0	0.0	0.5
rna-XM_029847201.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029847200.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_011610859.2	4.0	13.0	1.0	0.0	0.2777777777777778	0.0	0.7647058823529411
rna-XM_011610860.2	4.0	13.0	1.0	0.0	0.2777777777777778	0.0	0.7647058823529411
rna-XM_029847106.1	3.0	5.0	2.0	0.0	0.4444444444444445	0.0	0.625
rna-XM_003970548.3	2.0	2.0	1.0	0.0	1.0	0.0	0.5
rna-XM_003970549.3	3.0	3.0	0.0	3.0	0.46428571428571436	inf	-0.5
rna-XM_003970550.3	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003970551.3	3.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_011610863.2	5.0	2.0	9.0	2.0	1.0	0.5555555555555556	0.10389610389610393
rna-XM_011610864.2	6.0	2.0	9.0	2.0	1.0	0.6666666666666666	0.06818181818181823
rna-XM_011610866.2	6.0	2.0	9.0	2.0	1.0	0.6666666666666666	0.06818181818181823
rna-XM_003970552.3	0.0	2.0	2.0	0.0	0.3333333333333333	0.0	1.0
rna-XM_029847515.1	1.0	4.0	1.0	1.0	1.0	0.25	0.3
rna-XM_029847514.1	1.0	4.0	1.0	1.0	1.0	0.25	0.3
rna-XM_029847516.1	1.0	4.0	1.0	1.0	1.0	0.25	0.3
rna-XM_003970603.3	1.0	4.0	1.0	1.0	1.0	0.25	0.3
rna-XM_003970604.3	1.0	4.0	1.0	0.0	0.3333333333333333	0.0	0.8
rna-XM_029847513.1	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_003970553.3	0.0	2.0	1.0	0.0	0.3333333333333333	0.0	1.0
rna-XM_003970606.3	4.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029847517.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003970607.3	3.0	3.0	1.0	1.0	1.0	1.0	0.0
rna-XM_003970608.3	2.0	2.0	2.0	0.0	0.4666666666666667	0.0	0.5
rna-XM_011610870.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_011610869.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029847512.1	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029847511.1	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029847510.1	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_011610868.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003970556.3	1.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_003970557.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011610872.2	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_011610871.2	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_011610873.2	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_003970610.3	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011610874.2	3.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029847260.1	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029847330.1	4.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_029847329.1	4.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_029847331.1	4.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_029847328.1	4.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_029847325.1	4.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_029847326.1	4.0	16.0	0.0	0.0	1.0	nan	NA
rna-XM_029847610.1	1.0	8.0	0.0	1.0	1.0	inf	-0.1111111111111111
rna-XM_003970612.3	11.0	1.0	0.0	1.0	0.15384615384615385	inf	-0.9166666666666666
rna-XM_003970560.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003970613.3	3.0	8.0	3.0	4.0	0.6266968325791855	0.5	0.15584415584415584
rna-XM_029847001.1	3.0	8.0	3.0	4.0	0.6266968325791855	0.5	0.15584415584415584
rna-XM_011610881.2	3.0	8.0	3.0	4.0	0.6266968325791855	0.5	0.15584415584415584
rna-XM_003970561.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847002.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029847003.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003970615.3	6.0	9.0	1.0	0.0	0.4375	0.0	0.6
rna-XM_029847173.1	1.0	13.0	3.0	0.0	0.0058823529411764705	0.0	0.9285714285714286
rna-XM_029847172.1	1.0	13.0	3.0	0.0	0.0058823529411764705	0.0	0.9285714285714286
rna-XM_029847171.1	1.0	13.0	3.0	0.0	0.0058823529411764705	0.0	0.9285714285714286
rna-XM_011610884.2	1.0	13.0	3.0	0.0	0.0058823529411764705	0.0	0.9285714285714286
rna-XM_011610885.2	5.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_003970616.3	5.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_011610891.2	2.0	6.0	1.0	1.0	1.0	0.3333333333333333	0.25
rna-XM_011610886.2	2.0	6.0	2.0	1.0	0.49090909090909096	0.16666666666666666	0.41666666666666663
rna-XM_029846891.1	2.0	6.0	1.0	1.0	1.0	0.3333333333333333	0.25
rna-XM_011610887.2	2.0	6.0	2.0	1.0	0.49090909090909096	0.16666666666666666	0.41666666666666663
rna-XM_029846892.1	1.0	6.0	1.0	1.0	0.4166666666666667	0.16666666666666666	0.35714285714285715
rna-XM_011610888.2	1.0	6.0	2.0	1.0	0.18333333333333332	0.08333333333333333	0.5238095238095237
rna-XM_011610894.2	2.0	9.0	0.0	2.0	1.0	inf	-0.18181818181818182
rna-XM_003970618.3	2.0	9.0	0.0	2.0	1.0	inf	-0.18181818181818182
rna-XM_029847241.1	1.0	1.0	0.0	1.0	1.0	inf	-0.5
rna-XM_011610895.2	1.0	1.0	0.0	1.0	1.0	inf	-0.5
rna-XM_003970563.3	1.0	3.0	0.0	1.0	1.0	inf	-0.25
rna-XM_003970564.3	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029847521.1	11.0	15.0	1.0	0.0	0.4444444444444444	0.0	0.5769230769230769
rna-XM_029847520.1	12.0	19.0	1.0	0.0	0.40625	0.0	0.6129032258064516
rna-XM_029847522.1	2.0	8.0	0.0	1.0	1.0	inf	-0.2
rna-XM_003970565.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847027.1	2.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_003970622.3	2.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_011610897.2	2.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_011610898.2	2.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_029847028.1	1.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_029847026.1	2.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_011610900.2	1.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_011610899.2	2.0	15.0	0.0	0.0	1.0	nan	NA
rna-XM_029847029.1	2.0	14.0	0.0	0.0	1.0	nan	NA
rna-XM_011610901.2	1.0	2.0	0.0	1.0	1.0	inf	-0.3333333333333333
rna-XM_003970624.3	3.0	6.0	2.0	2.0	1.0	0.5	0.16666666666666669
rna-XM_003970625.3	1.0	3.0	1.0	1.0	1.0	0.3333333333333333	0.25
rna-XM_029846861.1	6.0	3.0	1.0	2.0	0.5227272727272727	4.0	-0.3333333333333333
rna-XM_011610902.2	6.0	3.0	1.0	2.0	0.5227272727272727	4.0	-0.3333333333333333
rna-XM_011610904.2	2.0	0.0	4.0	0.0	1.0	nan	0.0
rna-XM_011610905.2	2.0	0.0	4.0	0.0	1.0	nan	0.0
rna-XM_011610903.2	2.0	0.0	4.0	0.0	1.0	nan	0.0
rna-XM_029846864.1	2.0	0.0	4.0	0.0	1.0	nan	0.0
rna-XM_029846862.1	2.0	0.0	4.0	0.0	1.0	nan	0.0
rna-XM_029846863.1	2.0	0.0	4.0	0.0	1.0	nan	0.0
rna-XM_029846856.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029846857.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029846858.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029846860.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029846859.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003970626.3	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003970566.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_011610906.2	1.0	1.0	0.0	1.0	1.0	inf	-0.5
rna-XM_029847341.1	11.0	16.0	4.0	3.0	0.6721736272626149	0.515625	0.164021164021164
rna-XM_029847342.1	11.0	16.0	4.0	3.0	0.6721736272626149	0.515625	0.164021164021164
rna-XM_029847340.1	11.0	16.0	4.0	3.0	0.6721736272626149	0.515625	0.164021164021164
rna-XM_003970628.3	3.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011610909.2	1.0	1.0	0.0	1.0	1.0	inf	-0.5
rna-XM_029847263.1	1.0	0.0	0.0	1.0	1.0	inf	-1.0
rna-XM_003970569.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029847264.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003970630.2	1.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_011610911.2	0.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_029847133.1	1.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_011610917.2	7.0	10.0	1.0	2.0	1.0	1.4	-0.0784313725490196
rna-XM_011610914.2	7.0	10.0	1.0	2.0	1.0	1.4	-0.0784313725490196
rna-XM_029847130.1	7.0	10.0	1.0	2.0	1.0	1.4	-0.0784313725490196
rna-XM_011610915.2	7.0	10.0	1.0	2.0	1.0	1.4	-0.0784313725490196
rna-XM_029847132.1	7.0	10.0	1.0	2.0	1.0	1.4	-0.0784313725490196
rna-XM_003970632.3	1.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029847756.1	4.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029847471.1	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029847473.1	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029847475.1	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029847470.1	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029847474.1	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029847472.1	3.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029847461.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847460.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847458.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847444.1	5.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029847757.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847454.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847456.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847455.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847457.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847445.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847447.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847446.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847448.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847759.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847453.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847450.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847452.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847451.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847467.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847466.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847468.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847760.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847464.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847463.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847462.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847465.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847442.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847441.1	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847439.1	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029847443.1	6.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029847438.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847612.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847611.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847613.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847761.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011610925.1	4.0	4.0	2.0	1.0	1.0	0.5	0.16666666666666663
rna-XM_029847762.1	6.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011610926.2	5.0	15.0	0.0	2.0	1.0	inf	-0.25
rna-XM_029847082.1	5.0	14.0	0.0	2.0	1.0	inf	-0.2631578947368421
rna-XM_029847083.1	4.0	14.0	0.0	2.0	1.0	inf	-0.2222222222222222
rna-XM_003970570.3	5.0	5.0	1.0	0.0	1.0	0.0	0.5
rna-XM_029847139.1	5.0	5.0	1.0	0.0	1.0	0.0	0.5
rna-XM_011610927.2	1.0	5.0	0.0	1.0	1.0	inf	-0.16666666666666666
rna-XM_011610928.2	1.0	5.0	0.0	1.0	1.0	inf	-0.16666666666666666
rna-XM_029847390.1	1.0	5.0	0.0	1.0	1.0	inf	-0.16666666666666666
rna-XM_003970634.3	1.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003970635.3	2.0	3.0	2.0	0.0	0.4285714285714286	0.0	0.6
rna-XM_011610929.2	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029847221.1	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_003970571.3	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029847222.1	0.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_003970572.3	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_029847223.1	0.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029847224.1	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_011610934.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003970637.3	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847218.1	1.0	4.0	1.0	2.0	1.0	0.5	0.1333333333333333
rna-XM_029847217.1	1.0	4.0	1.0	2.0	1.0	0.5	0.1333333333333333
rna-XM_011610935.2	1.0	5.0	1.0	2.0	1.0	0.4	0.16666666666666666
rna-XM_029847219.1	1.0	4.0	0.0	2.0	1.0	inf	-0.2
rna-XM_003970574.3	1.0	4.0	1.0	2.0	1.0	0.5	0.1333333333333333
rna-XM_011610937.2	1.0	4.0	1.0	2.0	1.0	0.5	0.1333333333333333
rna-XM_029847117.1	5.0	6.0	1.0	0.0	1.0	0.0	0.5454545454545454
rna-XM_029847118.1	5.0	7.0	1.0	0.0	0.46153846153846156	0.0	0.5833333333333333
rna-XM_011610938.2	4.0	7.0	1.0	0.0	0.4166666666666667	0.0	0.6363636363636364
rna-XM_029847113.1	5.0	7.0	1.0	0.0	0.46153846153846156	0.0	0.5833333333333333
rna-XM_029847115.1	5.0	7.0	1.0	0.0	0.46153846153846156	0.0	0.5833333333333333
rna-XM_029847114.1	5.0	7.0	1.0	0.0	0.46153846153846156	0.0	0.5833333333333333
rna-XM_011610940.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003970575.3	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_011610939.2	0.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_003970576.3	0.0	3.0	1.0	1.0	0.4000000000000001	0.0	0.5
rna-XM_029847574.1	0.0	3.0	1.0	1.0	0.4000000000000001	0.0	0.5
rna-XM_029847573.1	0.0	3.0	1.0	1.0	0.4000000000000001	0.0	0.5
rna-XM_029847571.1	0.0	3.0	1.0	1.0	0.4000000000000001	0.0	0.5
rna-XM_029847575.1	0.0	3.0	1.0	1.0	0.4000000000000001	0.0	0.5
rna-XM_029847570.1	0.0	3.0	1.0	1.0	0.4000000000000001	0.0	0.5
rna-XM_029847572.1	0.0	3.0	1.0	1.0	0.4000000000000001	0.0	0.5
rna-XM_029847576.1	0.0	3.0	1.0	1.0	0.4000000000000001	0.0	0.5
rna-XM_011610942.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847163.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003970577.3	0.0	1.0	0.0	2.0	1.0	nan	0.0
rna-XM_003970640.3	1.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_003970641.3	3.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029847162.1	3.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_003970579.3	1.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003970578.3	1.0	0.0	1.0	0.0	1.0	nan	0.0
rna-XM_003970642.3	0.0	4.0	0.0	0.0	1.0	nan	NA
rna-XM_011610947.2	13.0	15.0	1.0	2.0	1.0	1.7333333333333334	-0.130952380952381
rna-XM_029847403.1	13.0	15.0	1.0	2.0	1.0	1.7333333333333334	-0.130952380952381
rna-XM_029847405.1	3.0	5.0	0.0	1.0	1.0	inf	-0.375
rna-XM_003970580.2	3.0	5.0	0.0	1.0	1.0	inf	-0.375
rna-XM_003970581.3	0.0	1.0	0.0	0.0	1.0	nan	NA
rna-XM_029847409.1	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_003970644.3	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029847408.1	0.0	6.0	0.0	0.0	1.0	nan	NA
rna-XM_029847410.1	0.0	5.0	0.0	0.0	1.0	nan	NA
rna-XM_011610945.2	3.0	3.0	2.0	2.0	1.0	1.0	0.0
rna-XM_029847406.1	4.0	1.0	1.0	2.0	0.4642857142857142	8.0	-0.46666666666666673
rna-XM_029847407.1	4.0	1.0	1.0	2.0	0.4642857142857142	8.0	-0.46666666666666673
rna-XM_011610946.2	3.0	3.0	1.0	1.0	1.0	1.0	0.0
rna-XM_003970646.3	0.0	5.0	2.0	0.0	0.04761904761904761	0.0	1.0
rna-XM_029847092.1	4.0	26.0	1.0	0.0	0.16129032258064518	0.0	0.8666666666666667
rna-XM_029847096.1	4.0	26.0	1.0	0.0	0.16129032258064518	0.0	0.8666666666666667
rna-XM_029847093.1	4.0	26.0	1.0	0.0	0.16129032258064518	0.0	0.8666666666666667
rna-XM_029847095.1	4.0	26.0	1.0	0.0	0.16129032258064518	0.0	0.8666666666666667
rna-XM_029847090.1	4.0	26.0	1.0	0.0	0.16129032258064518	0.0	0.8666666666666667
rna-XM_029847097.1	3.0	23.0	1.0	0.0	0.14814814814814814	0.0	0.8846153846153846
rna-XM_011610949.2	4.0	26.0	1.0	0.0	0.16129032258064518	0.0	0.8666666666666667
rna-XM_011610948.2	4.0	26.0	1.0	0.0	0.16129032258064518	0.0	0.8666666666666667
rna-XM_029847094.1	4.0	26.0	1.0	0.0	0.16129032258064518	0.0	0.8666666666666667
rna-XM_003970648.3	1.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_011610952.2	2.0	2.0	0.0	0.0	1.0	nan	NA
rna-XM_029847763.1	2.0	3.0	0.0	0.0	1.0	nan	NA
rna-XM_029847676.1	0.0	6.0	0.0	1.0	1.0	nan	0.0
rna-XM_003970585.2	0.0	7.0	1.0	0.0	0.125	0.0	1.0
rna-XM_029847321.1	0.0	7.0	1.0	0.0	0.125	0.0	1.0
rna-XM_029847322.1	0.0	7.0	1.0	0.0	0.125	0.0	1.0
rna-XM_029847323.1	0.0	7.0	1.0	0.0	0.125	0.0	1.0
rna-XM_029847324.1	0.0	7.0	1.0	0.0	0.125	0.0	1.0
rna-XM_011610954.2	5.0	4.0	1.0	0.0	1.0	0.0	0.4444444444444444
rna-XM_011610955.2	5.0	4.0	1.0	0.0	1.0	0.0	0.4444444444444444
rna-XM_011610953.2	5.0	4.0	1.0	0.0	1.0	0.0	0.4444444444444444
rna-XM_029847677.1	0.0	7.0	1.0	0.0	0.125	0.0	1.0
rna-XM_011610956.2	0.0	5.0	0.0	1.0	1.0	nan	0.0
rna-XM_003970586.3	0.0	5.0	0.0	1.0	1.0	nan	0.0
rna-XM_003970587.3	0.0	0.0	0.0	1.0	1.0	nan	NA
rna-XM_029846928.1	1.0	11.0	1.0	1.0	0.27472527472527475	0.09090909090909091	0.4166666666666667
rna-XM_003970667.3	1.0	11.0	1.0	1.0	0.27472527472527475	0.09090909090909091	0.4166666666666667
rna-XM_029847434.1	9.0	7.0	0.0	2.0	0.4705882352941177	inf	-0.5625
rna-XM_029847437.1	9.0	7.0	0.0	2.0	0.4705882352941177	inf	-0.5625
rna-XM_029847436.1	9.0	7.0	0.0	2.0	0.4705882352941177	inf	-0.5625
rna-XM_029847435.1	9.0	7.0	0.0	2.0	0.4705882352941177	inf	-0.5625
rna-XM_003970669.3	0.0	0.0	1.0	0.0	1.0	nan	NA
rna-XM_011610978.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847178.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847177.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_011610981.2	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_003970654.3	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847179.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_029847414.1	1.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_003970670.3	1.0	7.0	0.0	0.0	1.0	nan	NA
rna-XM_029847415.1	0.0	6.0	0.0	0.0	1.0	nan	NA
