Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,sex,Library Name,dev_stage,BioSampleModel,Tissue,Isolate,geo_loc_name_country,geo_loc_name_country_continent,Breed,Strain,Ecotype,AGE,Cultivar,Specimen_voucher,geo_loc_name,lat_lon,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Collection_date,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,collected_by,geographic_location_(country_and/or_sea),tissue_type,geographic_location_(region_and_locality),Field_ID,run (run),common,sequencing_date (run),common_name,Sample_Name,health_state,date_received,FAMILY,material,Order,Project,provider_id,provider,Submission_description,Submission_identifier,Submission_title,tissue_storage,instrument_model (run),Sample_Type,Library,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,actual_read_length (run),Biomaterial_provider,External_Id,Id_Number,Submitter_Id,total_bases (run),environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),host-associated_environmental_package,Investigation_type,project_name,Sequencing_method,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,biotic_relationship,estimated_size,extrachrom_elements,breeding_history,store_cond,birth_location,Genotype,Isolation_source,Treatment,ArrayExpress-SPECIES,Label,Subject_ID,subsrc_note,Alias,AssemblyName,Description,ENA_CHECKLIST,Host,host_taxid,num_replicons,pathogenicity,ploidy,propagation,ref_biomaterial,samp_collect_device,samp_mat_process,samp_size,Source_material_ID,subspecf_gen_lin,trophic_level
SRR5837609,WGS,PRJNA391191,SAMN07279100,LOUISIANA STATE UNIVERSITY,public,SRX3014074,Illumina MiSeq,PAIRED,Hybrid Selection,GENOMIC,Brachycephalus verrucosus,ILLUMINA,2017-07-18T00:00:00Z,frog-c23,SRP112727,502,353597254,211486908,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,frog-c23,not collected,Model organism or animal,muscle,not applicable,Brazil,South America,not applicable,not applicable,not applicable,not collected,not applicable,DZUP:477,"Brazil:SantaCatarina\,Joinville\,Morro da Tromba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5837610,WGS,PRJNA391191,SAMN07279099,LOUISIANA STATE UNIVERSITY,public,SRX3014073,Illumina MiSeq,PAIRED,Hybrid Selection,GENOMIC,Brachycephalus sulfuratus,ILLUMINA,2017-07-18T00:00:00Z,frog-c22,SRP112727,502,430172836,254497588,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,frog-c22,not collected,Model organism or animal,muscle,not applicable,Brazil,South America,not applicable,not applicable,not applicable,not collected,not applicable,DZUP:151,"Brazil:Parana\,Quatro Barras\,Corvo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5837611,WGS,PRJNA391191,SAMN07279098,LOUISIANA STATE UNIVERSITY,public,SRX3014072,Illumina MiSeq,PAIRED,Hybrid Selection,GENOMIC,Brachycephalus olivaceus,ILLUMINA,2017-07-18T00:00:00Z,frog-c21,SRP112727,502,439863946,259682418,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,frog-c21,not collected,Model organism or animal,muscle,not applicable,Brazil,South America,not applicable,not applicable,not applicable,not collected,not applicable,DZUP:163,"Brazil:SantaCatarina\,Joinville\,Castelo dos Bugres",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5837613,WGS,PRJNA391191,SAMN07279104,LOUISIANA STATE UNIVERSITY,public,SRX3014070,Illumina MiSeq,PAIRED,Hybrid Selection,GENOMIC,Brachycephalus brunneus,ILLUMINA,2017-07-18T00:00:00Z,frog-d27,SRP112727,502,395840554,233867206,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,frog-d27,not collected,Model organism or animal,muscle,not applicable,Brazil,South America,not applicable,not applicable,not applicable,not collected,not applicable,DZUP:517,"Brazil:Parana\,Campina Grande do Sul\,Pico Parana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5837614,WGS,PRJNA391191,SAMN07279103,LOUISIANA STATE UNIVERSITY,public,SRX3014069,Illumina MiSeq,PAIRED,Hybrid Selection,GENOMIC,Brachycephalus auroguttatus,ILLUMINA,2017-07-18T00:00:00Z,frog-d26,SRP112727,502,457532338,274898469,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,frog-d26,not collected,Model organism or animal,muscle,not applicable,Brazil,South America,not applicable,not applicable,not applicable,not collected,not applicable,DZUP:373,"Brazil:SantaCatarina\,Garuva\,Pedra da Tartaruga",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5837615,WGS,PRJNA391191,SAMN07279102,LOUISIANA STATE UNIVERSITY,public,SRX3014068,Illumina MiSeq,PAIRED,Hybrid Selection,GENOMIC,Brachycephalus boticario,ILLUMINA,2017-07-18T00:00:00Z,frog-d25,SRP112727,502,339720970,207113953,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,frog-d25,not collected,Model organism or animal,muscle,not applicable,Brazil,South America,not applicable,not applicable,not applicable,not collected,not applicable,DZUP:439,"Brazil:SantaCatarina\,Blumenau\,Morro do Cachorro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5837616,WGS,PRJNA391191,SAMN07279107,LOUISIANA STATE UNIVERSITY,public,SRX3014067,Illumina MiSeq,PAIRED,Hybrid Selection,GENOMIC,Brachycephalus sp. 'curupira',ILLUMINA,2017-07-18T00:00:00Z,frog-d30,SRP112727,502,398569426,236947508,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,frog-d30,not collected,Model organism or animal,muscle,not applicable,Brazil,South America,not applicable,,,not collected,,DZUP:442,"Brazil:Parana\,Sao Jose dos Pinhais\,Serra Malhada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5837617,WGS,PRJNA391191,SAMN07279106,LOUISIANA STATE UNIVERSITY,public,SRX3014066,Illumina MiSeq,PAIRED,Hybrid Selection,GENOMIC,Brachycephalus sp. 'canasvieiras',ILLUMINA,2017-07-18T00:00:00Z,frog-d29,SRP112727,502,350959746,207804745,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,frog-d29,not collected,Model organism or animal,muscle,not applicable,Brazil,South America,not applicable,,,not collected,,DZUP:452,"Brazil:Parana\,Morretes\,Serra das Canasvieras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443669,WGS,PRJNA478224,SAMN09501811,UNIVERSITY OF KENTUCKY,public,SRX4314255,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,1.56,SRP151479,248,39015161800,14647797562,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120751,adult,Model organism or animal,liver,1.56,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443670,WGS,PRJNA478224,SAMN09501810,UNIVERSITY OF KENTUCKY,public,SRX4314254,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,0.52,SRP151479,248,48869043150,19253310710,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120749,adult,Model organism or animal,liver,0.52,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443671,WGS,PRJNA478224,SAMN09501803,UNIVERSITY OF KENTUCKY,public,SRX4314253,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,3.12,SRP151479,248,40840842600,15587883787,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120754,adult,Model organism or animal,liver,3.12,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443672,WGS,PRJNA478224,SAMN09501802,UNIVERSITY OF KENTUCKY,public,SRX4314252,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,0.03,SRP151479,248,41555794350,15934263021,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120744,adult,Model organism or animal,liver,0.03,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443673,WGS,PRJNA478224,SAMN09501805,UNIVERSITY OF KENTUCKY,public,SRX4314251,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,3.44,SRP151479,248,31423347650,11976648700,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120728,adult,Model organism or animal,liver,3.44,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443675,WGS,PRJNA478224,SAMN09501807,UNIVERSITY OF KENTUCKY,public,SRX4314249,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,5.5,SRP151479,248,37461168550,14341047403,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120732,adult,Model organism or animal,liver,5.5,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443676,WGS,PRJNA478224,SAMN09501806,UNIVERSITY OF KENTUCKY,public,SRX4314248,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,5.29,SRP151479,248,39213866500,15271960321,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120730,adult,Model organism or animal,liver,5.29,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443677,WGS,PRJNA478224,SAMN09501809,UNIVERSITY OF KENTUCKY,public,SRX4314247,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,3.62,SRP151479,248,39463760900,15012659507,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120757,adult,Model organism or animal,liver,3.62,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443679,WGS,PRJNA478224,SAMN09501830,UNIVERSITY OF KENTUCKY,public,SRX4314245,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,5.59,SRP151479,248,40170666200,15574090937,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120761,adult,Model organism or animal,liver,5.59,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443680,WGS,PRJNA478224,SAMN09501831,UNIVERSITY OF KENTUCKY,public,SRX4314244,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,6.32,SRP151479,248,35536973100,13418875847,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120762,adult,Model organism or animal,liver,6.32,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443681,WGS,PRJNA478224,SAMN09501824,UNIVERSITY OF KENTUCKY,public,SRX4314243,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,0.58,SRP151479,248,41706887200,15510156652,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120750,adult,Model organism or animal,liver,0.58,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443682,WGS,PRJNA478224,SAMN09501825,UNIVERSITY OF KENTUCKY,public,SRX4314242,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,3.35,SRP151479,248,21678502650,8308635051,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120756,adult,Model organism or animal,liver,3.35,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443683,WGS,PRJNA478224,SAMN09501822,UNIVERSITY OF KENTUCKY,public,SRX4314241,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,6.82,SRP151479,248,31444475800,11923983611,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120764,adult,Model organism or animal,liver,6.82,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443684,WGS,PRJNA478224,SAMN09501823,UNIVERSITY OF KENTUCKY,public,SRX4314240,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,8.16,SRP151479,248,38822308400,14726600254,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120736,adult,Model organism or animal,liver,8.16,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443685,WGS,PRJNA478224,SAMN09501828,UNIVERSITY OF KENTUCKY,public,SRX4314239,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,3.84,SRP151479,248,22590013350,8594314904,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120758,adult,Model organism or animal,liver,3.84,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443686,WGS,PRJNA478224,SAMN09501829,UNIVERSITY OF KENTUCKY,public,SRX4314238,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,10.11,SRP151479,248,41247956150,15786511518,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120767,adult,Model organism or animal,liver,10.11,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443687,WGS,PRJNA478224,SAMN09501826,UNIVERSITY OF KENTUCKY,public,SRX4314237,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,6.78,SRP151479,248,43865666300,16784007872,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120763,adult,Model organism or animal,liver,6.78,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443688,WGS,PRJNA478224,SAMN09501827,UNIVERSITY OF KENTUCKY,public,SRX4314236,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,0.44,SRP151479,248,39235747650,15062263667,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120747,adult,Model organism or animal,liver,0.44,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443689,WGS,PRJNA478224,SAMN09501842,UNIVERSITY OF KENTUCKY,public,SRX4314235,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,3.01,SRP151479,248,40819725500,15464558832,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120753,adult,Model organism or animal,liver,3.01,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443690,WGS,PRJNA478224,SAMN09501843,UNIVERSITY OF KENTUCKY,public,SRX4314234,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,0.16,SRP151479,248,47244194000,18161428217,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120745,adult,Model organism or animal,liver,0.16,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443691,WGS,PRJNA478224,SAMN09501844,UNIVERSITY OF KENTUCKY,public,SRX4314233,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,1.5,SRP151479,248,38240215400,14649634754,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120741,adult,Model organism or animal,liver,1.5,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443692,WGS,PRJNA478224,SAMN09501845,UNIVERSITY OF KENTUCKY,public,SRX4314232,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,8.3,SRP151479,248,33692373750,12913819426,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120722,adult,Model organism or animal,liver,8.3,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443693,WGS,PRJNA478224,SAMN09501846,UNIVERSITY OF KENTUCKY,public,SRX4314231,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,0.47,SRP151479,248,38677023650,14772792345,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120748,adult,Model organism or animal,liver,0.47,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443694,WGS,PRJNA478224,SAMN09501847,UNIVERSITY OF KENTUCKY,public,SRX4314230,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,10.19,SRP151479,248,43821892150,16894282912,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120738,adult,Model organism or animal,liver,10.19,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443695,WGS,PRJNA478224,SAMN09501848,UNIVERSITY OF KENTUCKY,public,SRX4314229,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,2.38,SRP151479,248,36920459700,13951380223,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120752,adult,Model organism or animal,liver,2.38,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443696,WGS,PRJNA478224,SAMN09501849,UNIVERSITY OF KENTUCKY,public,SRX4314228,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,3.71,SRP151479,248,40380947250,15344049127,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120729,adult,Model organism or animal,liver,3.71,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443697,WGS,PRJNA478224,SAMN09501841,UNIVERSITY OF KENTUCKY,public,SRX4314227,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,7.09,SRP151479,248,37508226750,13998599208,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120766,adult,Model organism or animal,liver,7.09,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443698,WGS,PRJNA478224,SAMN09501840,UNIVERSITY OF KENTUCKY,public,SRX4314226,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,6.67,SRP151479,248,32002822000,12191295901,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120721,adult,Model organism or animal,liver,6.67,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443700,WGS,PRJNA478224,SAMN09501832,UNIVERSITY OF KENTUCKY,public,SRX4314224,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,5.09,SRP151479,248,32884448200,12563256485,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120759,adult,Model organism or animal,liver,5.09,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443701,WGS,PRJNA478224,SAMN09501835,UNIVERSITY OF KENTUCKY,public,SRX4314223,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,5.21,SRP151479,248,30967989100,11896196073,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120760,adult,Model organism or animal,liver,5.21,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443702,WGS,PRJNA478224,SAMN09501834,UNIVERSITY OF KENTUCKY,public,SRX4314222,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,3.78,SRP151479,248,35205847550,13627215088,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120737,adult,Model organism or animal,liver,3.78,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443703,WGS,PRJNA478224,SAMN09501837,UNIVERSITY OF KENTUCKY,public,SRX4314221,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,0.17,SRP151479,248,37228493800,14421814287,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",female,SL120723,adult,Model organism or animal,liver,0.17,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7443704,WGS,PRJNA478224,SAMN09501836,UNIVERSITY OF KENTUCKY,public,SRX4314220,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Ambystoma,ILLUMINA,2018-12-19T00:00:00Z,7.28,SRP151479,248,37232297500,14286487986,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",male,SL120735,adult,Model organism or animal,liver,7.28,,,salamander hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
