BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Strain	Breed	Cultivar
PRJNA612146	SRR12601944	WGS	300	6141864300	SAMN14363243	2577682933	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085448	Illumina HiSeq 4000	165	PAIRED	RANDOM	GENOMIC	Hippocampus_histrix	ILLUMINA	2020-09-06T00:00:00Z	Hht_19	SRP280296	Model organism or animal	missing	muscle-165	Not applicable	missing	missing-165	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-165
PRJNA612146	SRR12601946	WGS	300	7264068600	SAMN14363241	3017958686	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085446	Illumina HiSeq 4000	163	PAIRED	RANDOM	GENOMIC	Hippocampus_histrix	ILLUMINA	2020-09-06T00:00:00Z	Hht_17	SRP280296	Model organism or animal	missing	muscle-163	Not applicable	missing	missing-163	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-163
PRJNA612146	SRR12601948	WGS	300	6521687700	SAMN14363239	2724445123	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085444	Illumina HiSeq 4000	161	PAIRED	RANDOM	GENOMIC	Hippocampus_histrix	ILLUMINA	2020-09-06T00:00:00Z	Hht_15	SRP280296	Model organism or animal	missing	muscle-161	Not applicable	missing	missing-161	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-161
PRJNA612146	SRR12601952	WGS	300	6395576700	SAMN14363236	2660658463	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085440	Illumina HiSeq 4000	158	PAIRED	RANDOM	GENOMIC	Hippocampus_histrix	ILLUMINA	2020-09-06T00:00:00Z	Hht_12	SRP280296	Model organism or animal	missing	muscle-158	Not applicable	missing	missing-158	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-158
PRJNA612146	SRR12601954	WGS	300	7849334100	SAMN14363234	3272080733	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085438	Illumina HiSeq 4000	156	PAIRED	RANDOM	GENOMIC	Hippocampus_histrix	ILLUMINA	2020-09-06T00:00:00Z	Hht_10	SRP280296	Model organism or animal	missing	muscle-156	Not applicable	missing	missing-156	Nha Trang\, Vietnum	Not applicable	Not applicable	Not applicable-156
PRJNA612146	SRR12601957	WGS	300	6720152100	SAMN14363231	2802770409	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085435	Illumina HiSeq 4000	153	PAIRED	RANDOM	GENOMIC	Hippocampus_histrix	ILLUMINA	2020-09-06T00:00:00Z	Hht_7	SRP280296	Model organism or animal	missing	muscle-153	Not applicable	missing	missing-153	Nha Trang\, Vietnum	Not applicable	Not applicable	Not applicable-153
PRJNA612146	SRR12601962	WGS	300	6560900700	SAMN14363227	2779360353	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085430	Illumina HiSeq 4000	149	PAIRED	RANDOM	GENOMIC	Hippocampus_histrix	ILLUMINA	2020-09-06T00:00:00Z	Hht_3	SRP280296	Model organism or animal	missing	muscle-149	Not applicable	missing	missing-149	Nha Trang\, Vietnum	Not applicable	Not applicable	Not applicable-149
PRJNA612146	SRR12601968	WGS	300	6072767100	SAMN14363221	2469015606	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085424	Illumina HiSeq 4000	143	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_16	SRP280296	Model organism or animal	missing	muscle-143	Not applicable	missing	missing-143	Tunis\, Tunisia	Not applicable	Not applicable	Not applicable-143
PRJNA612146	SRR12601970	WGS	300	6168475200	SAMN14363219	2495882527	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085422	Illumina HiSeq 4000	141	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_13	SRP280296	Model organism or animal	missing	muscle-141	Not applicable	missing	missing-141	Tunis\, Tunisia	Not applicable	Not applicable	Not applicable-141
PRJNA612146	SRR12601974	WGS	300	6554551800	SAMN14363216	2696542103	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085418	Illumina HiSeq 4000	138	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_8	SRP280296	Model organism or animal	missing	muscle-138	Not applicable	missing	missing-138	Las Palmas\, Spain	Not applicable	Not applicable	Not applicable-138
PRJNA612146	SRR12601977	WGS	300	9102016500	SAMN14363213	3732009031	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085487	Illumina HiSeq 4000	135	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_5	SRP280296	Model organism or animal	missing	muscle-135	Not applicable	missing	missing-135	Las Palmas\, Spain	Not applicable	Not applicable	Not applicable-135
PRJNA612146	SRR12601979	WGS	300	6732773700	SAMN14363102	2585366937	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085413	Illumina HiSeq 4000	24	PAIRED	RANDOM	GENOMIC	Hippocampus_algiricus	ILLUMINA	2020-09-06T00:00:00Z	Hag_10	SRP280296	Model organism or animal	missing	muscle-24	Not applicable	missing	missing-24	Luanda\, Angola	Not applicable	Not applicable	Not applicable-24
PRJNA612146	SRR12601983	WGS	300	6270909900	SAMN14363305	2564929690	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085409	Illumina HiSeq 4000	227	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_20	SRP280296	Model organism or animal	missing	muscle-227	Not applicable	missing	missing-227	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-227
PRJNA612146	SRR12601984	WGS	300	13780057200	SAMN14363304	5723932087	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085408	Illumina HiSeq 4000	226	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_18	SRP280296	Model organism or animal	missing	muscle-226	Not applicable	missing	missing-226	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-226
PRJNA612146	SRR12601989	WGS	300	6991027800	SAMN14363299	2845645277	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085403	Illumina HiSeq 4000	221	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_13	SRP280296	Model organism or animal	missing	muscle-221	Not applicable	missing	missing-221	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-221
PRJNA612146	SRR12601991	WGS	300	5980482000	SAMN14363298	2519202451	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085401	Illumina HiSeq 4000	220	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_12	SRP280296	Model organism or animal	missing	muscle-220	Not applicable	missing	missing-220	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-220
PRJNA612146	SRR12601992	WGS	300	5863027200	SAMN14363297	2447678009	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085400	Illumina HiSeq 4000	219	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_11	SRP280296	Model organism or animal	missing	muscle-219	Not applicable	missing	missing-219	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-219
PRJNA612146	SRR12601995	WGS	300	6908260800	SAMN14363294	2844067731	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085397	Illumina HiSeq 4000	216	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_8	SRP280296	Model organism or animal	missing	muscle-216	Not applicable	missing	missing-216	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-216
PRJNA612146	SRR12601997	WGS	300	8582413500	SAMN14363292	3506134568	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085395	Illumina HiSeq 4000	214	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_6	SRP280296	Model organism or animal	missing	muscle-214	Not applicable	missing	missing-214	Colombo\, Sri Lanka	Not applicable	Not applicable	Not applicable-214
PRJNA612146	SRR12602000	WGS	300	7085118000	SAMN14363289	2931493838	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085392	Illumina HiSeq 4000	211	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_3	SRP280296	Model organism or animal	missing	muscle-211	Not applicable	missing	missing-211	Colombo\, Sri Lanka	Not applicable	Not applicable	Not applicable-211
PRJNA612146	SRR12602002	WGS	300	7597173300	SAMN14363288	3180698978	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085390	Illumina HiSeq 4000	210	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_2	SRP280296	Model organism or animal	missing	muscle-210	Not applicable	missing	missing-210	Colombo\, Sri Lanka	Not applicable	Not applicable	Not applicable-210
PRJNA612146	SRR12602003	WGS	300	6654334200	SAMN14363287	2775375296	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	sra,fastq	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085389	Illumina HiSeq 4000	209	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_1	SRP280296	Model organism or animal	missing	muscle-209	Not applicable	missing	missing-209	Colombo\, Sri Lanka	Not applicable	Not applicable	Not applicable-209
PRJNA612146	SRR12602004	WGS	300	7073964900	SAMN14363286	2787061038	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085388	Illumina HiSeq 4000	208	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S7	SRP280296	Model organism or animal	missing	muscle-208	Not applicable	missing	missing-208	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-208
PRJNA612146	SRR12602005	WGS	300	7911626100	SAMN14363285	3120903087	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085387	Illumina HiSeq 4000	207	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S4	SRP280296	Model organism or animal	missing	muscle-207	Not applicable	missing	missing-207	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-207
PRJNA612146	SRR12602006	WGS	300	8455109400	SAMN14363284	3349797270	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085386	Illumina HiSeq 4000	206	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S36	SRP280296	Model organism or animal	missing	muscle-206	Not applicable	missing	missing-206	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-206
PRJNA612146	SRR12602007	WGS	300	9520103100	SAMN14363283	3716978454	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085385	Illumina HiSeq 4000	205	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S32	SRP280296	Model organism or animal	missing	muscle-205	Not applicable	missing	missing-205	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-205
PRJNA612146	SRR12602008	WGS	300	8550781200	SAMN14363282	3388040170	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085384	Illumina HiSeq 4000	204	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S31	SRP280296	Model organism or animal	missing	muscle-204	Not applicable	missing	missing-204	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-204
PRJNA612146	SRR12602009	WGS	300	7322101500	SAMN14363281	2918800367	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085383	Illumina HiSeq 4000	203	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S3	SRP280296	Model organism or animal	missing	muscle-203	Not applicable	missing	missing-203	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-203
PRJNA612146	SRR12602010	WGS	300	7824822900	SAMN14363280	3124154588	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085382	Illumina HiSeq 4000	202	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S28	SRP280296	Model organism or animal	missing	muscle-202	Not applicable	missing	missing-202	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-202
PRJNA612146	SRR12602011	WGS	300	8929934400	SAMN14363279	3544043994	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085381	Illumina HiSeq 4000	201	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S24	SRP280296	Model organism or animal	missing	muscle-201	Not applicable	missing	missing-201	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-201
PRJNA612146	SRR12602012	WGS	300	8179442100	SAMN14363099	3131569991	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085380	Illumina HiSeq 4000	21	PAIRED	RANDOM	GENOMIC	Hippocampus_algiricus	ILLUMINA	2020-09-06T00:00:00Z	Hag_5	SRP280296	Model organism or animal	missing	muscle-21	Not applicable	missing	missing-21	Luanda\, Angola	Not applicable	Not applicable	Not applicable-21
PRJNA612146	SRR12602013	WGS	300	10220073000	SAMN14363081	4003481696	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085523	Illumina HiSeq 4000	3	PAIRED	RANDOM	GENOMIC	Hippocampus_abdominalis	ILLUMINA	2020-09-06T00:00:00Z	Had_3	SRP280296	Model organism or animal	missing	muscle-3	Not applicable	missing	missing-3	Tasmania\, Austrialia	Not applicable	Not applicable	Not applicable-3
PRJNA612146	SRR12602014	WGS	300	18337890000	SAMN14363179	7227220374	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085378	Illumina HiSeq 4000	101	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_12	SRP280296	Model organism or animal	missing	muscle-101	Not applicable	missing	missing-101	Tampa\, US	Not applicable	Not applicable	Not applicable-101
PRJNA612146	SRR12602015	WGS	300	9757243500	SAMN14363089	3797668183	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085377	Illumina HiSeq 4000	11	PAIRED	RANDOM	GENOMIC	Hippocampus_abdominalis	ILLUMINA	2020-09-06T00:00:00Z	Had_11	SRP280296	Model organism or animal	missing	muscle-11	Not applicable	missing	missing-11	Tasmania\, Austrialia	Not applicable	Not applicable	Not applicable-11
PRJNA612146	SRR12602017	WGS	300	11120851500	SAMN14363079	4400138224	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085375	Illumina HiSeq 4000	1	PAIRED	RANDOM	GENOMIC	Hippocampus_abdominalis	ILLUMINA	2020-09-06T00:00:00Z	Had_1	SRP280296	Model organism or animal	missing	muscle-1	Not applicable	missing	missing-1	Tasmania\, Austrialia	Not applicable	Not applicable	Not applicable-1
PRJNA612146	SRR12601788	WGS	300	13814550600	SAMN14363383	5813248070	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085604	Illumina HiSeq 4000	305	PAIRED	RANDOM	GENOMIC	Hippocampus_spinosissimus	ILLUMINA	2020-09-06T00:00:00Z	Hsp_8	SRP280296	Model organism or animal	missing	muscle-305	Not applicable	missing	missing-305	Sanya\, Hainan Province	Not applicable	Not applicable	Not applicable-305
PRJNA612146	SRR12601941	WGS	300	8705006100	SAMN14363180	3380014709	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085379	Illumina HiSeq 4000	102	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_13	SRP280296	Model organism or animal	missing	muscle-102	Not applicable	missing	missing-102	Tampa\, US	Not applicable	Not applicable	Not applicable-102
PRJNA612146	SRR12601978	WGS	300	7597379700	SAMN14363309	3015733733	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085414	Illumina HiSeq 4000	231	PAIRED	RANDOM	GENOMIC	Hippocampus_kuda	ILLUMINA	2020-09-06T00:00:00Z	Hku_3	SRP280296	Model organism or animal	missing	muscle-231	Not applicable	missing	missing-231	Phuket Island\, Thailand	Not applicable	Not applicable	Not applicable-231
PRJNA612146	SRR12601981	WGS	300	10951880400	SAMN14363307	4333529123	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085411	Illumina HiSeq 4000	229	PAIRED	RANDOM	GENOMIC	Hippocampus_kuda	ILLUMINA	2020-09-06T00:00:00Z	Hku_1	SRP280296	Model organism or animal	missing	muscle-229	Not applicable	missing	missing-229	Phuket Island\, Thailand	Not applicable	Not applicable	Not applicable-229
PRJNA612146	SRR12601876	WGS	300	6272982000	SAMN14363272	2509055841	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085516	Illumina HiSeq 4000	194	PAIRED	RANDOM	GENOMIC	Hippocampus_jayakari	ILLUMINA	2020-09-06T00:00:00Z	Hjk_S16	SRP280296	Model organism or animal	missing	muscle-194	Not applicable	missing	missing-194	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-194
PRJNA612146	SRR12601692	WGS	300	8609550300	SAMN14363116	3621423657	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085700	Illumina HiSeq 4000	38	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_4	SRP280296	Model organism or animal	missing	muscle-38	Not applicable	missing	missing-38	Xiamen\, China	Not applicable	Not applicable	Not applicable-38
PRJNA612146	SRR12601782	WGS	300	6994080600	SAMN14363110	2823600725	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085610	Illumina HiSeq 4000	32	PAIRED	RANDOM	GENOMIC	Hippocampus_algiricus	ILLUMINA	2020-09-06T00:00:00Z	Hag_S5	SRP280296	Model organism or animal	missing	muscle-32	Not applicable	missing	missing-32	Abidjan\, Cote d'Ivoire	Not applicable	Not applicable	Not applicable-32
PRJNA612146	SRR12601949	WGS	300	7706744400	SAMN14363095	3042717196	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085443	Illumina HiSeq 4000	17	PAIRED	RANDOM	GENOMIC	Hippocampus_algiricus	ILLUMINA	2020-09-06T00:00:00Z	Hag_1	SRP280296	Model organism or animal	missing	muscle-17	Not applicable	missing	missing-17	Luanda\, Angola	Not applicable	Not applicable	Not applicable-17
PRJNA612146	SRR12601969	WGS	300	6098526300	SAMN14363220	2541869723	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085423	Illumina HiSeq 4000	142	PAIRED	RANDOM	GENOMIC	Hippocampus_hippocampus	ILLUMINA	2020-09-06T00:00:00Z	Hhc_15	SRP280296	Model organism or animal	missing	muscle-142	Not applicable	missing	missing-142	Tunis\, Tunisia	Not applicable	Not applicable	Not applicable-142
PRJNA612146	SRR12601993	WGS	300	6141532800	SAMN14363296	2557753643	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085399	Illumina HiSeq 4000	218	PAIRED	RANDOM	GENOMIC	Hippocampus_kelloggi	ILLUMINA	2020-09-06T00:00:00Z	Hkg_10	SRP280296	Model organism or animal	missing	muscle-218	Not applicable	missing	missing-218	Abu Dhabi\, United Arab Emirates	Not applicable	Not applicable	Not applicable-218
PRJNA612146	SRR12601705	WGS	300	17463853200	SAMN14363426	6674227638	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085687	Illumina HiSeq 4000	348	PAIRED	RANDOM	GENOMIC	Hippocampus_zosterae	ILLUMINA	2020-09-06T00:00:00Z	Hzt_11	SRP280296	Model organism or animal	missing	muscle-348	Not applicable	missing	missing-348	Tampa\, US	Not applicable	Not applicable	Not applicable-348
PRJNA612146	SRR12601741	WGS	300	7697629200	SAMN14363361	3120892165	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085651	Illumina HiSeq 4000	283	PAIRED	RANDOM	GENOMIC	Hippocampus_reidi	ILLUMINA	2020-09-06T00:00:00Z	Hrd_S5	SRP280296	Model organism or animal	missing	muscle-283	Not applicable	missing	missing-283	Amapa\, Brazil	Not applicable	Not applicable	Not applicable-283
PRJNA612146	SRR12601850	WGS	300	7434219900	SAMN14363136	2798437245	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085542	Illumina HiSeq 4000	58	PAIRED	RANDOM	GENOMIC	Hippocampus_casscsio	ILLUMINA	2020-09-06T00:00:00Z	Hcc_8	SRP280296	Model organism or animal	missing	muscle-58	Not applicable	missing	missing-58	Bossasso\, Somalia	Not applicable	Not applicable	Not applicable-58
