BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Collection_date	geo_loc_name_country	geo_loc_name_country_continent	lat_lon	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	geographic_location_(country_and/or_sea)	tissue_type	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	Alias	Description	ENA_CHECKLIST
PRJEB5198	ERR407428	WGS	192	526147584	SAMEA2338571	371157255	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373789	Illumina HiSeq 2000	NG-5353_STD.BS48	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338571	ERP004574	male	Sep-2010	Canada	North America	50.604556 N 127.26175 W	ERS391895	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391895	BS48 Lake Three-spined stickleback	BS48	BS48 Three-spined stickleback caught during September 2010 in Misty Lake at Vancouver Island\, Canada (50°36'16.40N\,-127°15'42.3W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high mole...	ERC000011
PRJEB5198	ERR407429	WGS	192	2209391424	SAMEA2338571	1464783440	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373790	Illumina HiSeq 2000	NG-5353_STD.BS48	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338571	ERP004574	male	Sep-2010	Canada	North America	50.604556 N 127.26175 W	ERS391895	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391895	BS48 Lake Three-spined stickleback	BS48	BS48 Three-spined stickleback caught during September 2010 in Misty Lake at Vancouver Island\, Canada (50°36'16.40N\,-127°15'42.3W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high mole...	ERC000011
PRJEB5198	ERR407430	WGS	192	402393216	SAMEA2338573	286858397	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373791	Illumina HiSeq 2000	NG-5353_STD.BS49	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338573	ERP004574	female	Sep-2010	Canada	North America	50.602889 N 127.252306 W	ERS391902	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391902	BS49 River Three-spined stickleback	BS49	BS49 Three-spined stickleback caught during September 2010 in Misty Stream Inlet at Vancouver Island\, Canada (50°36'10.40N\,-127°15'8.30W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for h...	ERC000011
PRJEB5198	ERR407432	WGS	192	420033600	SAMEA2338573	299374334	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373793	Illumina HiSeq 2000	NG-5353_STD.BS49	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338573	ERP004574	female	Sep-2010	Canada	North America	50.602889 N 127.252306 W	ERS391902	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391902	BS49 River Three-spined stickleback	BS49	BS49 Three-spined stickleback caught during September 2010 in Misty Stream Inlet at Vancouver Island\, Canada (50°36'10.40N\,-127°15'8.30W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for h...	ERC000011
PRJEB5198	ERR407433	WGS	192	324755520	SAMEA2338573	220989768	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373794	Illumina HiSeq 2000	NG-5353_STD.BS49	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-02T00:00:00Z	SAMEA2338573	ERP004574	female	Sep-2010	Canada	North America	50.602889 N 127.252306 W	ERS391902	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391902	BS49 River Three-spined stickleback	BS49	BS49 Three-spined stickleback caught during September 2010 in Misty Stream Inlet at Vancouver Island\, Canada (50°36'10.40N\,-127°15'8.30W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for h...	ERC000011
PRJEB5198	ERR407434	WGS	192	515143872	SAMEA2338573	359822572	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373795	Illumina HiSeq 2000	NG-5353_STD.BS49	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338573	ERP004574	female	Sep-2010	Canada	North America	50.602889 N 127.252306 W	ERS391902	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391902	BS49 River Three-spined stickleback	BS49	BS49 Three-spined stickleback caught during September 2010 in Misty Stream Inlet at Vancouver Island\, Canada (50°36'10.40N\,-127°15'8.30W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for h...	ERC000011
PRJEB5198	ERR407435	WGS	192	3530482560	SAMEA2338586	2270647519	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373796	Illumina HiSeq 2000	NG-5353_STD.BS50b	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338586	ERP004574	female	Sep-2010	Canada	North America	50.604556 N 127.26175 W	ERS391896	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391896	BS50b Lake Three-spined stickleback	BS50b	BS50b Three-spined stickleback caught during September 2010 in Misty Lake at Vancouver Island\, Canada (50°36'16.40N\,-127°15'42.3W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high mol...	ERC000011
PRJEB5198	ERR407436	WGS	192	1040733312	SAMEA2338586	735163451	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373797	Illumina HiSeq 2000	NG-5353_STD.BS50b	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338586	ERP004574	female	Sep-2010	Canada	North America	50.604556 N 127.26175 W	ERS391896	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391896	BS50b Lake Three-spined stickleback	BS50b	BS50b Three-spined stickleback caught during September 2010 in Misty Lake at Vancouver Island\, Canada (50°36'16.40N\,-127°15'42.3W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high mol...	ERC000011
PRJEB5198	ERR407437	WGS	192	1036635648	SAMEA2338586	732581713	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373798	Illumina HiSeq 2000	NG-5353_STD.BS50b	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338586	ERP004574	female	Sep-2010	Canada	North America	50.604556 N 127.26175 W	ERS391896	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391896	BS50b Lake Three-spined stickleback	BS50b	BS50b Three-spined stickleback caught during September 2010 in Misty Lake at Vancouver Island\, Canada (50°36'16.40N\,-127°15'42.3W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high mol...	ERC000011
PRJEB5198	ERR407439	WGS	202	10051187306	SAMEA2338547	6717899517	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373800	Illumina HiSeq 2000	NG-5353_STD.BS52b	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338547	ERP004574	male	Sep-2010	Canada	North America	50.604556 N 127.26175 W	ERS391897	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391897	BS52b Lake Three-spined stickleback	BS52b	BS52b Three-spined stickleback caught during September 2010 in Misty Lake at Vancouver Island\, Canada (50°36'16.40N\,-127°15'42.3W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high mol...	ERC000011
PRJEB5198	ERR407440	WGS	192	1758981696	SAMEA2338564	1211636292	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373801	Illumina HiSeq 2000	NG-5353_STD.BS53	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338564	ERP004574	female	Sep-2010	Canada	North America	50.602889 N 127.252306 W	ERS391904	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391904	BS53 River Three-spined stickleback	BS53	BS53 Three-spined stickleback caught during September 2010 in Misty Stream Inlet at Vancouver Island\, Canada (50°36'10.40N\,-127°15'8.30W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for h...	ERC000011
PRJEB5198	ERR407441	WGS	192	1773421248	SAMEA2338564	1235306519	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373802	Illumina HiSeq 2000	NG-5353_STD.BS53	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338564	ERP004574	female	Sep-2010	Canada	North America	50.602889 N 127.252306 W	ERS391904	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391904	BS53 River Three-spined stickleback	BS53	BS53 Three-spined stickleback caught during September 2010 in Misty Stream Inlet at Vancouver Island\, Canada (50°36'10.40N\,-127°15'8.30W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for h...	ERC000011
PRJEB5198	ERR407442	WGS	192	1769918976	SAMEA2338564	1220572941	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373803	Illumina HiSeq 2000	NG-5353_STD.BS53	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338564	ERP004574	female	Sep-2010	Canada	North America	50.602889 N 127.252306 W	ERS391904	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391904	BS53 River Three-spined stickleback	BS53	BS53 Three-spined stickleback caught during September 2010 in Misty Stream Inlet at Vancouver Island\, Canada (50°36'10.40N\,-127°15'8.30W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for h...	ERC000011
PRJEB5198	ERR407443	WGS	192	1765468608	SAMEA2338564	1219364778	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373804	Illumina HiSeq 2000	NG-5353_STD.BS53	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338564	ERP004574	female	Sep-2010	Canada	North America	50.602889 N 127.252306 W	ERS391904	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391904	BS53 River Three-spined stickleback	BS53	BS53 Three-spined stickleback caught during September 2010 in Misty Stream Inlet at Vancouver Island\, Canada (50°36'10.40N\,-127°15'8.30W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for h...	ERC000011
PRJEB5198	ERR407444	WGS	192	1684790208	SAMEA2338548	1149745749	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373805	Illumina HiSeq 2000	NG-5353_STD.BS54	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338548	ERP004574	female	Sep-2010	Canada	North America	50.604556 N 127.26175 W	ERS391898	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391898	BS54 Lake Three-spined stickleback	BS54	BS54 Three-spined stickleback caught during September 2010 in Misty Lake at Vancouver Island\, Canada (50°36'16.40N\,-127°15'42.3W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high mole...	ERC000011
PRJEB5198	ERR407445	WGS	192	1695912000	SAMEA2338548	1166426465	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373806	Illumina HiSeq 2000	NG-5353_STD.BS54	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338548	ERP004574	female	Sep-2010	Canada	North America	50.604556 N 127.26175 W	ERS391898	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391898	BS54 Lake Three-spined stickleback	BS54	BS54 Three-spined stickleback caught during September 2010 in Misty Lake at Vancouver Island\, Canada (50°36'16.40N\,-127°15'42.3W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high mole...	ERC000011
PRJEB5198	ERR407446	WGS	192	1716845184	SAMEA2338548	1178267235	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373807	Illumina HiSeq 2000	NG-5353_STD.BS54	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338548	ERP004574	female	Sep-2010	Canada	North America	50.604556 N 127.26175 W	ERS391898	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391898	BS54 Lake Three-spined stickleback	BS54	BS54 Three-spined stickleback caught during September 2010 in Misty Lake at Vancouver Island\, Canada (50°36'16.40N\,-127°15'42.3W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high mole...	ERC000011
PRJEB5198	ERR407447	WGS	192	1703416896	SAMEA2338548	1167949851	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373808	Illumina HiSeq 2000	NG-5353_STD.BS54	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338548	ERP004574	female	Sep-2010	Canada	North America	50.604556 N 127.26175 W	ERS391898	2014-01-10	2018-11-16	Canada	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:57Z	public	ERS391898	BS54 Lake Three-spined stickleback	BS54	BS54 Three-spined stickleback caught during September 2010 in Misty Lake at Vancouver Island\, Canada (50°36'16.40N\,-127°15'42.3W). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high mole...	ERC000011
PRJEB5198	ERR407448	WGS	192	1949088576	SAMEA2338589	1272905140	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373809	Illumina HiSeq 2000	NG-5353_STD.BS55	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338589	ERP004574	male	Sep-2010	Norway	Europe	60.255369 N 5.926577 E	ERS391911	2014-01-10	2018-11-16	Norway	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391911	BS55 River Three-spined stickleback	BS55	BS55 Three-spined stickleback caught during September 2010 in Skogseidvatn River at Fusa\, Norway (60°15'19.33N\,5°55'35.68E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular ...	ERC000011
PRJEB5198	ERR407450	WGS	192	1565150208	SAMEA2338589	1078075347	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373811	Illumina HiSeq 2000	NG-5353_STD.BS55	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338589	ERP004574	male	Sep-2010	Norway	Europe	60.255369 N 5.926577 E	ERS391911	2014-01-10	2018-11-16	Norway	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391911	BS55 River Three-spined stickleback	BS55	BS55 Three-spined stickleback caught during September 2010 in Skogseidvatn River at Fusa\, Norway (60°15'19.33N\,5°55'35.68E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular ...	ERC000011
PRJEB5198	ERR407451	WGS	192	1515645312	SAMEA2338589	1069915287	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373812	Illumina HiSeq 2000	NG-5353_STD.BS55	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338589	ERP004574	male	Sep-2010	Norway	Europe	60.255369 N 5.926577 E	ERS391911	2014-01-10	2018-11-16	Norway	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391911	BS55 River Three-spined stickleback	BS55	BS55 Three-spined stickleback caught during September 2010 in Skogseidvatn River at Fusa\, Norway (60°15'19.33N\,5°55'35.68E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular ...	ERC000011
PRJEB5198	ERR407452	WGS	192	1436685312	SAMEA2338553	982885719	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373813	Illumina HiSeq 2000	NG-5353_STD.BS56	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338553	ERP004574	male	Sep-2010	Norway	Europe	60.244881 N 5.915387 E	ERS391905	2014-01-10	2018-11-16	Norway	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391905	BS56 Lake Three-spined stickleback	BS56	BS56 Three-spined stickleback caught during September 2010 in Skogseidvatn Lake at Fusa\, Norway (60°14'41.57N\,5°54'55.39E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular w...	ERC000011
PRJEB5198	ERR407455	WGS	192	467628672	SAMEA2338576	321928769	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373816	Illumina HiSeq 2000	NG-5353_STD.BS57	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338576	ERP004574	female	Sep-2010	Norway	Europe	60.255369 N 5.926577 E	ERS391912	2014-01-10	2018-11-16	Norway	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391912	BS57 River Three-spined stickleback	BS57	BS57 Three-spined stickleback caught during September 2010 in Skogseidvatn River at Fusa\, Norway (60°15'19.33N\,5°55'35.68E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular ...	ERC000011
PRJEB5198	ERR407456	WGS	192	744720192	SAMEA2338576	525843664	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373817	Illumina HiSeq 2000	NG-5353_STD.BS57	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338576	ERP004574	female	Sep-2010	Norway	Europe	60.255369 N 5.926577 E	ERS391912	2014-01-10	2018-11-16	Norway	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391912	BS57 River Three-spined stickleback	BS57	BS57 Three-spined stickleback caught during September 2010 in Skogseidvatn River at Fusa\, Norway (60°15'19.33N\,5°55'35.68E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular ...	ERC000011
PRJEB5198	ERR407457	WGS	192	1508627904	SAMEA2338576	1037436897	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373818	Illumina HiSeq 2000	NG-5353_STD.BS57	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338576	ERP004574	female	Sep-2010	Norway	Europe	60.255369 N 5.926577 E	ERS391912	2014-01-10	2018-11-16	Norway	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391912	BS57 River Three-spined stickleback	BS57	BS57 Three-spined stickleback caught during September 2010 in Skogseidvatn River at Fusa\, Norway (60°15'19.33N\,5°55'35.68E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular ...	ERC000011
PRJEB5198	ERR407458	WGS	192	1565748288	SAMEA2338576	1060430882	MPI-EVB	public	fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX373819	Illumina HiSeq 2000	NG-5353_STD.BS57	PAIRED	RANDOM	GENOMIC	Gasterosteus_aculeatus	ILLUMINA	2014-03-03T00:00:00Z	SAMEA2338576	ERP004574	female	Sep-2010	Norway	Europe	60.255369 N 5.926577 E	ERS391912	2014-01-10	2018-11-16	Norway	Muscle tissue	MPI-EVB	Max Planck Institute for Evolutionary Biology\, Ploen\, Germany	2014-01-10T16:33:02Z	2018-03-08T17:04:58Z	public	ERS391912	BS57 River Three-spined stickleback	BS57	BS57 Three-spined stickleback caught during September 2010 in Skogseidvatn River at Fusa\, Norway (60°15'19.33N\,5°55'35.68E). Muscle tissue was used for DNA extraction using a Qiagen DNA Midi kit following the manufacturer's protocol for high molecular ...	ERC000011
