Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,sex,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,sub_species,Isolate,BioSampleModel,strain,body_site,Label,pathovar,sample_name,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,Age,common_name,BIOMATERIAL_PROVIDER,Cultivar,BREED,lat_lon,tissue,collected_by,Host,tissue_type,Isolation_source,geographic_location_(region_and_locality),Host_disease,geographic_location_(country_and/or_sea),project_name,Individual,passage_history,sample_type,host_description,host_disease_stage,host_tissue_sampled,host_health_state,host_scientific_name,COUNTRY,source_material_ID,actual_read_length (run),center_name (exp),env_biome,env_feature,env_material,environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),Investigation_type,isol_growth_condt,num_replicons,Run (run),sequencing_method,total_bases (run),ref_biomaterial,host-associated_environmental_package,serovar,dev_stage,env_broad_scale,env_local_scale,env_medium,estimated_size,human_gut_environmental_package,locus_tag_prefix,Genotype,Ecotype,ENA_duplicate,store_cond,AssemblyName,attribute_package,biotic_relationship,dangling_references (run),health_disease_stat,host_species,IFSAC+_Category,isolate_name_alias,lab_host,nat-host,ontological_term,pathogenicity,pathotype,ploidy,propagation,provider,samp_collect_device,samp_mat_process,sample_accession (run),sample_same_as,serotype,Source_code,source_type,specific_host,specimen_category,specimen_voucher,trophic_level,uFORGE_Sample_ID,Warwick_ST
SRR1284438,WGS,200,4352000,PRJNA192205,SAMN02743846,3123824,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX535479,Illumina HiSeq 2000,E_Vi_C57,PAIRED,RANDOM,GENOMIC,Corvus corone corone,ILLUMINA,2014-05-30T00:00:00Z,E_Vi_C57,SRP022901,male,2010,Spain,Europe,Spain: Villaseca de la Sorriba,corone,NA,Model organism or animal,NA,blood,E_Vi_C57,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1284439,WGS,200,4236200,PRJNA192205,SAMN02743846,3020112,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX535479,Illumina HiSeq 2000,E_Vi_C57,PAIRED,RANDOM,GENOMIC,Corvus corone corone,ILLUMINA,2014-05-30T00:00:00Z,E_Vi_C57,SRP022901,male,2010,Spain,Europe,Spain: Villaseca de la Sorriba,corone,NA,Model organism or animal,NA,blood,E_Vi_C57,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1284440,WGS,200,4149800,PRJNA192205,SAMN02743846,2985986,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX535479,Illumina HiSeq 2000,E_Vi_C57,PAIRED,RANDOM,GENOMIC,Corvus corone corone,ILLUMINA,2014-05-30T00:00:00Z,E_Vi_C57,SRP022901,male,2010,Spain,Europe,Spain: Villaseca de la Sorriba,corone,NA,Model organism or animal,NA,blood,E_Vi_C57,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1284441,WGS,200,26497623400,PRJNA192205,SAMN02743846,19043107768,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX535479,Illumina HiSeq 2000,E_Vi_C57,PAIRED,RANDOM,GENOMIC,Corvus corone corone,ILLUMINA,2014-05-30T00:00:00Z,E_Vi_C57,SRP022901,male,2010,Spain,Europe,Spain: Villaseca de la Sorriba,corone,NA,Model organism or animal,NA,blood,E_Vi_C57,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1284442,WGS,200,1987886400,PRJNA192205,SAMN02743847,1463613932,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX535480,Illumina HiSeq 2000,E_Vi_C58,PAIRED,RANDOM,GENOMIC,Corvus corone corone,ILLUMINA,2014-05-30T00:00:00Z,E_Vi_C58,SRP022901,male,2010,Spain,Europe,Spain: Villaseca de la Sorriba,corone,NA,Model organism or animal,NA,blood,E_Vi_C58,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1284443,WGS,200,4327353400,PRJNA192205,SAMN02743847,3207834551,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX535480,Illumina HiSeq 2000,E_Vi_C58,PAIRED,RANDOM,GENOMIC,Corvus corone corone,ILLUMINA,2014-05-30T00:00:00Z,E_Vi_C58,SRP022901,male,2010,Spain,Europe,Spain: Villaseca de la Sorriba,corone,NA,Model organism or animal,NA,blood,E_Vi_C58,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1284444,WGS,200,4322464400,PRJNA192205,SAMN02743847,3183091101,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX535480,Illumina HiSeq 2000,E_Vi_C58,PAIRED,RANDOM,GENOMIC,Corvus corone corone,ILLUMINA,2014-05-30T00:00:00Z,E_Vi_C58,SRP022901,male,2010,Spain,Europe,Spain: Villaseca de la Sorriba,corone,NA,Model organism or animal,NA,blood,E_Vi_C58,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1284445,WGS,200,4401382600,PRJNA192205,SAMN02743847,3242674828,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX535480,Illumina HiSeq 2000,E_Vi_C58,PAIRED,RANDOM,GENOMIC,Corvus corone corone,ILLUMINA,2014-05-30T00:00:00Z,E_Vi_C58,SRP022901,male,2010,Spain,Europe,Spain: Villaseca de la Sorriba,corone,NA,Model organism or animal,NA,blood,E_Vi_C58,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1284446,WGS,200,7567454600,PRJNA192205,SAMN02743847,5343275448,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX535480,Illumina HiSeq 2000,E_Vi_C58,PAIRED,RANDOM,GENOMIC,Corvus corone corone,ILLUMINA,2014-05-30T00:00:00Z,E_Vi_C58,SRP022901,male,2010,Spain,Europe,Spain: Villaseca de la Sorriba,corone,NA,Model organism or animal,NA,blood,E_Vi_C58,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286110,WGS,200,2556300600,PRJNA192205,SAMN02743848,1559707502,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542252,Illumina HiSeq 2000,USA_CA_B01,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_CA_B01,SRP022901,male,2010,USA,North America,USA: California,,NA,Model organism or animal,NA,blood,USA_CA_B01,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286111,WGS,200,2746025400,PRJNA192205,SAMN02743848,1937042334,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542252,Illumina HiSeq 2000,USA_CA_B01,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_CA_B01,SRP022901,male,2010,USA,North America,USA: California,,NA,Model organism or animal,NA,blood,USA_CA_B01,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286112,WGS,200,2723937600,PRJNA192205,SAMN02743848,1924518967,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542252,Illumina HiSeq 2000,USA_CA_B01,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_CA_B01,SRP022901,male,2010,USA,North America,USA: California,,NA,Model organism or animal,NA,blood,USA_CA_B01,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286113,WGS,200,2861580600,PRJNA192205,SAMN02743848,1977287751,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542252,Illumina HiSeq 2000,USA_CA_B01,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_CA_B01,SRP022901,male,2010,USA,North America,USA: California,,NA,Model organism or animal,NA,blood,USA_CA_B01,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286115,WGS,200,12812830800,PRJNA192205,SAMN02743848,8084188783,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542252,Illumina HiSeq 2000,USA_CA_B01,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_CA_B01,SRP022901,male,2010,USA,North America,USA: California,,NA,Model organism or animal,NA,blood,USA_CA_B01,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286117,WGS,200,1583353400,PRJNA192205,SAMN02743850,1166730808,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542255,Illumina HiSeq 2000,USA_CA_B03,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_CA_B03,SRP022901,male,2010,USA,North America,USA: California,,NA,Model organism or animal,NA,tissue,USA_CA_B03,tissue,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286118,WGS,200,4690879000,PRJNA192205,SAMN02743850,3474470770,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542255,Illumina HiSeq 2000,USA_CA_B03,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_CA_B03,SRP022901,male,2010,USA,North America,USA: California,,NA,Model organism or animal,NA,tissue,USA_CA_B03,tissue,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286119,WGS,200,4672525800,PRJNA192205,SAMN02743850,3438281486,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542255,Illumina HiSeq 2000,USA_CA_B03,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_CA_B03,SRP022901,male,2010,USA,North America,USA: California,,NA,Model organism or animal,NA,tissue,USA_CA_B03,tissue,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286121,WGS,200,4758231400,PRJNA192205,SAMN02743850,3503708715,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542255,Illumina HiSeq 2000,USA_CA_B03,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_CA_B03,SRP022901,male,2010,USA,North America,USA: California,,NA,Model organism or animal,NA,tissue,USA_CA_B03,tissue,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286122,WGS,200,12734701200,PRJNA192205,SAMN02743850,8083741146,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542255,Illumina HiSeq 2000,USA_CA_B03,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_CA_B03,SRP022901,male,2010,USA,North America,USA: California,,NA,Model organism or animal,NA,tissue,USA_CA_B03,tissue,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286123,WGS,200,902878000,PRJNA192205,SAMN02743849,654576238,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542257,Illumina HiSeq 2000,USA_NJ_B02,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_NJ_B02,SRP022901,male,2010,USA,North America,USA: New Jersey,,NA,Model organism or animal,NA,tissue,USA_NJ_B02,tissue,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286124,WGS,200,3949351600,PRJNA192205,SAMN02743849,2926129846,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542257,Illumina HiSeq 2000,USA_NJ_B02,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_NJ_B02,SRP022901,male,2010,USA,North America,USA: New Jersey,,NA,Model organism or animal,NA,tissue,USA_NJ_B02,tissue,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286125,WGS,200,3940800400,PRJNA192205,SAMN02743849,2920918191,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542257,Illumina HiSeq 2000,USA_NJ_B02,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_NJ_B02,SRP022901,male,2010,USA,North America,USA: New Jersey,,NA,Model organism or animal,NA,tissue,USA_NJ_B02,tissue,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286126,WGS,200,4040071200,PRJNA192205,SAMN02743849,2959489981,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542257,Illumina HiSeq 2000,USA_NJ_B02,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_NJ_B02,SRP022901,male,2010,USA,North America,USA: New Jersey,,NA,Model organism or animal,NA,tissue,USA_NJ_B02,tissue,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286127,WGS,200,4063637000,PRJNA192205,SAMN02743849,2969962408,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542257,Illumina HiSeq 2000,USA_NJ_B02,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_NJ_B02,SRP022901,male,2010,USA,North America,USA: New Jersey,,NA,Model organism or animal,NA,tissue,USA_NJ_B02,tissue,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286128,WGS,200,9620305400,PRJNA192205,SAMN02743849,6298016448,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542257,Illumina HiSeq 2000,USA_NJ_B02,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_NJ_B02,SRP022901,male,2010,USA,North America,USA: New Jersey,,NA,Model organism or animal,NA,tissue,USA_NJ_B02,tissue,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286130,WGS,200,2271316600,PRJNA192205,SAMN02743851,1397643644,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542259,Illumina HiSeq 2000,USA_NY_B03,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_NY_B03,SRP022901,male,2010,USA,North America,USA: New York,,NA,Model organism or animal,NA,blood,USA_NY_B03,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286131,WGS,200,3812290600,PRJNA192205,SAMN02743851,2696492741,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542259,Illumina HiSeq 2000,USA_NY_B03,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_NY_B03,SRP022901,male,2010,USA,North America,USA: New York,,NA,Model organism or animal,NA,blood,USA_NY_B03,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286132,WGS,200,3777078200,PRJNA192205,SAMN02743851,2675773393,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542259,Illumina HiSeq 2000,USA_NY_B03,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_NY_B03,SRP022901,male,2010,USA,North America,USA: New York,,NA,Model organism or animal,NA,blood,USA_NY_B03,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286134,WGS,200,3900986800,PRJNA192205,SAMN02743851,2708480962,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542259,Illumina HiSeq 2000,USA_NY_B03,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_NY_B03,SRP022901,male,2010,USA,North America,USA: New York,,NA,Model organism or animal,NA,blood,USA_NY_B03,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1286135,WGS,200,10639559000,PRJNA192205,SAMN02743851,6749410832,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX542259,Illumina HiSeq 2000,USA_NY_B03,PAIRED,RANDOM,GENOMIC,Corvus brachyrhynchos,ILLUMINA,2014-05-30T00:00:00Z,USA_NY_B03,SRP022901,male,2010,USA,North America,USA: New York,,NA,Model organism or animal,NA,blood,USA_NY_B03,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1361905,WGS,200,13852403400,PRJNA192205,SAMN02843224,9847962334,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX581042,Illumina HiSeq 2000,S_Ri_J01,PAIRED,RANDOM,GENOMIC,Coloeus monedula,ILLUMINA,2014-06-09T00:00:00Z,S_Ri_J01,SRP022901,male,2010,Sweden,Europe,Sweden: Rimbo,,NA,Model organism or animal,NA,blood,S_Ri_J01,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1361906,WGS,200,13955261800,PRJNA192205,SAMN02843225,10094426671,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX581043,Illumina HiSeq 2000,S_Ri_J08,PAIRED,RANDOM,GENOMIC,Coloeus monedula,ILLUMINA,2014-06-09T00:00:00Z,S_Ri_J08,SRP022901,male,2010,Sweden,Europe,Sweden: Rimbo,,NA,Model organism or animal,NA,blood,S_Ri_J08,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1368293,WGS,200,12315903800,PRJNA192205,SAMN02843222,8791679028,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX581052,Illumina HiSeq 2000,IRL_Lm_R05,PAIRED,PCR,GENOMIC,Corvus frugilegus,ILLUMINA,2014-06-10T00:00:00Z,IRL_Lm_R05,SRP022901,male,2010,Ireland,Europe,"Ireland: Lough_Money_Farm\,Belfast",,NA,Model organism or animal,NA,blood,IRL_Lm_R05,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1368309,WGS,200,2749493200,PRJNA192205,SAMN02843223,2021787820,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX581055,Illumina HiSeq 2000,IRL_Lm_R01,PAIRED,RANDOM,GENOMIC,Corvus frugilegus,ILLUMINA,2014-06-10T00:00:00Z,IRL_Lm_R01,SRP022901,male,2010,Ireland,Europe,"Ireland: Lough_Money_Farm\,Belfast",,NA,Model organism or animal,NA,blood,IRL_Lm_R01,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1368322,WGS,200,2730682800,PRJNA192205,SAMN02843223,2009160197,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX581055,Illumina HiSeq 2000,IRL_Lm_R01,PAIRED,RANDOM,GENOMIC,Corvus frugilegus,ILLUMINA,2014-06-10T00:00:00Z,IRL_Lm_R01,SRP022901,male,2010,Ireland,Europe,"Ireland: Lough_Money_Farm\,Belfast",,NA,Model organism or animal,NA,blood,IRL_Lm_R01,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1368329,WGS,200,2812023200,PRJNA192205,SAMN02843223,2040093888,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX581055,Illumina HiSeq 2000,IRL_Lm_R01,PAIRED,RANDOM,GENOMIC,Corvus frugilegus,ILLUMINA,2014-06-10T00:00:00Z,IRL_Lm_R01,SRP022901,male,2010,Ireland,Europe,"Ireland: Lough_Money_Farm\,Belfast",,NA,Model organism or animal,NA,blood,IRL_Lm_R01,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1368330,WGS,200,2806888400,PRJNA192205,SAMN02843223,2031536454,UPPSALA UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX581055,Illumina HiSeq 2000,IRL_Lm_R01,PAIRED,RANDOM,GENOMIC,Corvus frugilegus,ILLUMINA,2014-06-10T00:00:00Z,IRL_Lm_R01,SRP022901,male,2010,Ireland,Europe,"Ireland: Lough_Money_Farm\,Belfast",,NA,Model organism or animal,NA,blood,IRL_Lm_R01,blood,,,,,,,,,,,,,NA,,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
