BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Collection_date	lat_lon	Strain	Breed	Cultivar	AssemblyName	use_species
PRJNA323589	SRR7208864	WGS	202	1243914990	SAMN05930648	616481963	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117805	Illumina HiSeq 2500	NYC-11	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-11	SRP092392	Model organism or animal	female	caudal fin	NYC-11	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208865	WGS	202	808447632	SAMN05930561	500321739	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117804	Illumina HiSeq 2500	KC-22	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-22	SRP092392	Model organism or animal	male	caudal fin	KC-22	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208867	WGS	202	820265844	SAMN05930559	499488642	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117802	Illumina HiSeq 2500	KC-1	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-1	SRP092392	Model organism or animal	male	caudal fin	KC-1	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208869	WGS	202	460734326	SAMN05930557	388983302	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117800	Illumina HiSeq 2500	KC-18	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-18	SRP092392	Model organism or animal	male	caudal fin	KC-18	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208870	WGS	202	800189266	SAMN05930556	486270523	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117799	Illumina HiSeq 2500	KC-16	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-16	SRP092392	Model organism or animal	male	caudal fin	KC-16	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208873	WGS	202	124394428	SAMN05930594	282308482	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117796	Illumina HiSeq 2500	KC-56	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-56	SRP092392	Model organism or animal	female	caudal fin	KC-56	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208875	WGS	202	821589146	SAMN05930596	503405803	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117794	Illumina HiSeq 2500	KC-6	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-6	SRP092392	Model organism or animal	male	caudal fin	KC-6	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208878	WGS	202	601333800	SAMN05930564	429381824	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117791	Illumina HiSeq 2500	KC-27	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-27	SRP092392	Model organism or animal	male	caudal fin	KC-27	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208879	WGS	202	1205002114	SAMN05930565	612108497	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117790	Illumina HiSeq 2500	KC-28	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-28	SRP092392	Model organism or animal	male	caudal fin	KC-28	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208882	WGS	202	1218848810	SAMN05930568	615846983	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117787	Illumina HiSeq 2500	KC-30	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-30	SRP092392	Model organism or animal	male	caudal fin	KC-30	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208885	WGS	202	678905436	SAMN05930571	454223873	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117784	Illumina HiSeq 2500	KC-34	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-34	SRP092392	Model organism or animal	female	caudal fin	KC-34	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208887	WGS	202	1080818776	SAMN05930563	570728898	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117782	Illumina HiSeq 2500	KC-26	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-26	SRP092392	Model organism or animal	male	caudal fin	KC-26	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208888	WGS	202	199845266	SAMN05930659	305710953	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117781	Illumina HiSeq 2500	NYC-22	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-22	SRP092392	Model organism or animal	female	caudal fin	NYC-22	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208890	WGS	202	914211398	SAMN05930726	520041472	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117779	Illumina HiSeq 2500	SH-35	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-35	SRP092392	Model organism or animal	female	caudal fin	SH-35	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208892	WGS	202	1078363466	SAMN05930728	566280543	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117777	Illumina HiSeq 2500	SH-37	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-37	SRP092392	Model organism or animal	female	caudal fin	SH-37	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208894	WGS	202	636197384	SAMN05930722	435148601	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117775	Illumina HiSeq 2500	SH-31	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-31	SRP092392	Model organism or animal	female	caudal fin	SH-31	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208896	WGS	202	291347226	SAMN05930724	332164801	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117773	Illumina HiSeq 2500	SH-33	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-33	SRP092392	Model organism or animal	female	caudal fin	SH-33	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208898	WGS	202	894632952	SAMN05930721	516364912	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117771	Illumina HiSeq 2500	SH-30	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-30	SRP092392	Model organism or animal	male	caudal fin	SH-30	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208901	WGS	202	1219849518	SAMN05930578	615067585	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117768	Illumina HiSeq 2500	KC-40	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-40	SRP092392	Model organism or animal	female	caudal fin	KC-40	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208902	WGS	202	838310302	SAMN05930581	501903120	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117767	Illumina HiSeq 2500	KC-43	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-43	SRP092392	Model organism or animal	female	caudal fin	KC-43	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208904	WGS	202	304551158	SAMN05930575	338519068	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117765	Illumina HiSeq 2500	KC-38	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-38	SRP092392	Model organism or animal	female	caudal fin	KC-38	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208905	WGS	202	468617578	SAMN05930574	388082926	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117764	Illumina HiSeq 2500	KC-37	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-37	SRP092392	Model organism or animal	female	caudal fin	KC-37	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208914	WGS	202	513863154	SAMN05930657	401238537	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117755	Illumina HiSeq 2500	NYC-20	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-20	SRP092392	Model organism or animal	female	caudal fin	NYC-20	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208916	WGS	202	758445158	SAMN05930653	474651496	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117753	Illumina HiSeq 2500	NYC-16	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-16	SRP092392	Model organism or animal	male	caudal fin	NYC-16	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208918	WGS	202	723228680	SAMN05930665	465438128	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117751	Illumina HiSeq 2500	NYC-28	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-28	SRP092392	Model organism or animal	female	caudal fin	NYC-28	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208920	WGS	202	897805362	SAMN05930591	522179942	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117749	Illumina HiSeq 2500	KC-52	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-52	SRP092392	Model organism or animal	female	caudal fin	KC-52	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208923	WGS	202	764648376	SAMN05930586	482371466	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117746	Illumina HiSeq 2500	KC-48	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-48	SRP092392	Model organism or animal	female	caudal fin	KC-48	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208924	WGS	202	1153421212	SAMN05930587	604432556	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117745	Illumina HiSeq 2500	KC-49	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-49	SRP092392	Model organism or animal	female	caudal fin	KC-49	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208926	WGS	202	1181398818	SAMN05930585	610746160	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117743	Illumina HiSeq 2500	KC-47	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	KC-47	SRP092392	Model organism or animal	female	caudal fin	KC-47	adult	Not applicable	King's Creek	2009-05-20	37.3016 N 76.4226 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208929	WGS	202	332787930	SAMN05930675	346290409	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117740	Illumina HiSeq 2500	NYC-43	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-43	SRP092392	Model organism or animal	male	caudal fin	NYC-43	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208931	WGS	202	872804024	SAMN05930667	512444382	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117738	Illumina HiSeq 2500	NYC-30	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-30	SRP092392	Model organism or animal	male	caudal fin	NYC-30	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208935	WGS	202	925141618	SAMN05930462	529043762	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117734	Illumina HiSeq 2500	ER-19	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-19	SRP092392	Model organism or animal	male	caudal fin	ER-19	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208938	WGS	202	567910880	SAMN05930457	421625457	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117731	Illumina HiSeq 2500	ER-14	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-14	SRP092392	Model organism or animal	male	caudal fin	ER-14	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208943	WGS	202	456127716	SAMN05930736	383755988	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117726	Illumina HiSeq 2500	SH-5	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-5	SRP092392	Model organism or animal	male	caudal fin	SH-5	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208947	WGS	202	846901564	SAMN05930732	498816853	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117722	Illumina HiSeq 2500	SH-40	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-40	SRP092392	Model organism or animal	female	caudal fin	SH-40	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208950	WGS	202	921782762	SAMN05930663	527213409	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117719	Illumina HiSeq 2500	NYC-26	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-26	SRP092392	Model organism or animal	female	caudal fin	NYC-26	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208952	WGS	202	871373056	SAMN05930730	503516595	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117717	Illumina HiSeq 2500	SH-39	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-39	SRP092392	Model organism or animal	female	caudal fin	SH-39	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208953	WGS	202	501753456	SAMN05930662	400315556	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117716	Illumina HiSeq 2500	NYC-25	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	NYC-25	SRP092392	Model organism or animal	male	caudal fin	NYC-25	adult	Not applicable	Newark	2008-10-01	40.7006 N 74.1223 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208956	WGS	202	949442218	SAMN05930467	536426115	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117713	Illumina HiSeq 2500	ER-24	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-24	SRP092392	Model organism or animal	male	caudal fin	ER-24	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208957	WGS	202	1198844750	SAMN05930466	614247270	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117712	Illumina HiSeq 2500	ER-23	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-23	SRP092392	Model organism or animal	male	caudal fin	ER-23	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208960	WGS	202	747453126	SAMN05930471	481334534	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117709	Illumina HiSeq 2500	ER-28	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-28	SRP092392	Model organism or animal	male	caudal fin	ER-28	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208962	WGS	202	1340450588	SAMN05930469	657073869	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117707	Illumina HiSeq 2500	ER-26	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-26	SRP092392	Model organism or animal	male	caudal fin	ER-26	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208963	WGS	202	939622392	SAMN05930464	535273279	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117706	Illumina HiSeq 2500	ER-21	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	ER-21	SRP092392	Model organism or animal	male	caudal fin	ER-21	adult	Not applicable	Elizabeth River	2009-05-20	36.8078 N 76.2945 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208965	WGS	202	1147827226	SAMN05930690	584412138	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117704	Illumina HiSeq 2500	SH-14	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-14	SRP092392	Model organism or animal	male	caudal fin	SH-14	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208966	WGS	202	631235254	SAMN05930691	438500874	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117703	Illumina HiSeq 2500	SH-15	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-15	SRP092392	Model organism or animal	male	caudal fin	SH-15	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208967	WGS	202	826753882	SAMN05930694	494476615	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117702	Illumina HiSeq 2500	SH-18	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-18	SRP092392	Model organism or animal	male	caudal fin	SH-18	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208968	WGS	202	1073667774	SAMN05930695	571804867	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117701	Illumina HiSeq 2500	SH-19	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-19	SRP092392	Model organism or animal	male	caudal fin	SH-19	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208969	WGS	202	505216140	SAMN05930692	397465239	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117700	Illumina HiSeq 2500	SH-16	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-16	SRP092392	Model organism or animal	male	caudal fin	SH-16	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
PRJNA323589	SRR7208970	WGS	202	2507298336	SAMN05930693	979926854	UNIVERSITY OF CALIFORNIA, DAVIS	public	bam,fasta,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX4117699	Illumina HiSeq 2500	SH-17	PAIRED	RANDOM	GENOMIC	Fundulus_heteroclitus	ILLUMINA	2018-05-31T00:00:00Z	SH-17	SRP092392	Model organism or animal	male	caudal fin	SH-17	adult	Not applicable	Sandy Hook	2008-12-17	40.4687 N 74.0113 W	Not applicable	Not applicable	Not applicable	assembly	1
