Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Collection_Date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	sub_species	Isolate	BioSampleModel	body_site	Label	pathovar	tissue_type
SRR1271633	WGS	200	1737931800	PRJNA192205	SAMN02439830	1289587710	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533481	Illumina HiSeq 2000	S_Up_H37	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H37	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H37	blood	NA
SRR1271634	WGS	200	1738636000	PRJNA192205	SAMN02439830	1283145799	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533481	Illumina HiSeq 2000	S_Up_H37	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H37	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H37	blood	NA
SRR1271635	WGS	200	1737796000	PRJNA192205	SAMN02439830	1277793453	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533481	Illumina HiSeq 2000	S_Up_H37	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H37	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H37	blood	NA
SRR1271636	WGS	200	6792608200	PRJNA192205	SAMN02439830	4797076900	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533481	Illumina HiSeq 2000	S_Up_H37	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H37	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H37	blood	NA
SRR1271637	WGS	200	3820217000	PRJNA192205	SAMN02439831	2805865033	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533482	Illumina HiSeq 2000	S_Up_H43	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H43	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H43	blood	NA
SRR1271638	WGS	200	3726001000	PRJNA192205	SAMN02439831	2752776036	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533482	Illumina HiSeq 2000	S_Up_H43	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H43	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H43	blood	NA
SRR1271639	WGS	200	3714915200	PRJNA192205	SAMN02439831	2725700854	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533482	Illumina HiSeq 2000	S_Up_H43	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H43	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H43	blood	NA
SRR1271640	WGS	200	3778283400	PRJNA192205	SAMN02439831	2775234136	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533482	Illumina HiSeq 2000	S_Up_H43	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H43	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H43	blood	NA
SRR1271641	WGS	200	2130060800	PRJNA192205	SAMN02439832	1334292571	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533484	Illumina HiSeq 2000	S_Up_H47	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H47	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H47	blood	NA
SRR1271642	WGS	200	2623233400	PRJNA192205	SAMN02439832	1881334022	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533484	Illumina HiSeq 2000	S_Up_H47	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H47	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H47	blood	NA
SRR1271643	WGS	200	2609989000	PRJNA192205	SAMN02439832	1874842171	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533484	Illumina HiSeq 2000	S_Up_H47	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H47	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H47	blood	NA
SRR1271644	WGS	200	2808569400	PRJNA192205	SAMN02439832	1977062370	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533484	Illumina HiSeq 2000	S_Up_H47	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H47	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H47	blood	NA
SRR1271656	WGS	200	11271569200	PRJNA192205	SAMN02439832	7951352887	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533484	Illumina HiSeq 2000	S_Up_H47	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H47	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H47	blood	NA
SRR1271660	WGS	200	5915695400	PRJNA192205	SAMN02439833	4326502400	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533485	Illumina HiSeq 2000	S_Up_H51	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H51	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H51	blood	NA
SRR1271661	WGS	200	2068203800	PRJNA192205	SAMN02439833	1535652881	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533485	Illumina HiSeq 2000	S_Up_H51	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H51	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H51	blood	NA
SRR1271662	WGS	200	2070067600	PRJNA192205	SAMN02439833	1528905298	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533485	Illumina HiSeq 2000	S_Up_H51	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H51	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H51	blood	NA
SRR1271663	WGS	200	2066380000	PRJNA192205	SAMN02439833	1520591415	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533485	Illumina HiSeq 2000	S_Up_H51	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H51	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	NA	NA	blood	S_Up_H51	blood	NA
SRR1271664	WGS	200	2116708600	PRJNA192205	SAMN02439834	1547016153	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533486	Illumina HiSeq 2000	S_Up_H52	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H52	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	S_Up_H52	NA	blood	NA	NA	NA
SRR1271665	WGS	200	3761886000	PRJNA192205	SAMN02439834	2784348320	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533486	Illumina HiSeq 2000	S_Up_H52	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H52	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	S_Up_H52	NA	blood	NA	NA	NA
SRR1271666	WGS	200	3763730800	PRJNA192205	SAMN02439834	2771114881	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533486	Illumina HiSeq 2000	S_Up_H52	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H52	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	S_Up_H52	NA	blood	NA	NA	NA
SRR1271667	WGS	200	3760535600	PRJNA192205	SAMN02439834	2758148959	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX533486	Illumina HiSeq 2000	S_Up_H52	PAIRED	RANDOM	GENOMIC	Corvus_cornix_cornix	ILLUMINA	2014-05-30T00:00:00Z	S_Up_H52	SRP022901	male	2010	Sweden	Europe	Sweden: Uppsala	cornix	S_Up_H52	NA	blood	NA	NA	NA
