BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	Ecotype	Biomaterial_provider	Collection_date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	collected_by	lat_lon	Sample_Type	use_species
PRJNA668259	SRR12854822	WGS	302	3420986540	SAMN16492797	1110449032	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321847	Illumina NovaSeq 6000	ATU22	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU22	SRP287931	Model organism or animal	missing	not applicable	ATU22	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854823	WGS	302	4582549208	SAMN16492451	1456295236	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321846	Illumina NovaSeq 6000	AAF7	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF7	SRP287931	Model organism or animal	missing	not applicable	AAF7	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854825	WGS	302	2996929918	SAMN16492771	985341169	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321844	Illumina NovaSeq 6000	AST25	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST25	SRP287931	Model organism or animal	missing	not applicable	AST25	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854827	WGS	302	4981103742	SAMN16492767	1628546731	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321842	Illumina NovaSeq 6000	AST21	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST21	SRP287931	Model organism or animal	missing	not applicable	AST21	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854828	WGS	302	3170058666	SAMN16492760	1075512229	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321841	Illumina NovaSeq 6000	AST15	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST15	SRP287931	Model organism or animal	missing	not applicable	AST15	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854829	WGS	302	2873739890	SAMN16492753	958627266	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321840	Illumina NovaSeq 6000	ASRI8	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI8	SRP287931	Model organism or animal	missing	not applicable	ASRI8	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
PRJNA668259	SRR12854830	WGS	302	7640164516	SAMN16492750	2533758084	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321839	Illumina NovaSeq 6000	ASRI5	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI5	SRP287931	Model organism or animal	missing	not applicable	ASRI5	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
PRJNA668259	SRR12854832	WGS	302	3238889902	SAMN16492734	1074978352	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321837	Illumina NovaSeq 6000	ASRI19	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI19	SRP287931	Model organism or animal	missing	not applicable	ASRI19	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
PRJNA668259	SRR12854833	WGS	302	2103992324	SAMN16492724	687762449	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321836	Illumina NovaSeq 6000	APM9	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM9	SRP287931	Model organism or animal	missing	not applicable	APM9	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854837	WGS	302	4224123226	SAMN16492885	1360196637	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321832	Illumina NovaSeq 6000	SMS42	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS42	SRP287931	Model organism or animal	missing	not applicable	SMS42	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854838	WGS	302	2420338230	SAMN16492878	784088045	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321831	Illumina NovaSeq 6000	SMS36	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS36	SRP287931	Model organism or animal	missing	not applicable	SMS36	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854839	WGS	302	1987578874	SAMN16492712	633081881	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321830	Illumina NovaSeq 6000	APM44	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM44	SRP287931	Model organism or animal	missing	not applicable	APM44	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854840	WGS	302	1502093640	SAMN16492877	505046866	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321829	Illumina NovaSeq 6000	SMS35	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS35	SRP287931	Model organism or animal	missing	not applicable	SMS35	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854841	WGS	302	2112404232	SAMN16492876	699586700	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321828	Illumina NovaSeq 6000	SMS34	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS34	SRP287931	Model organism or animal	missing	not applicable	SMS34	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854842	WGS	302	2341715248	SAMN16492872	771900947	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321827	Illumina NovaSeq 6000	SMS30	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	SMS30	SRP287931	Model organism or animal	missing	not applicable	SMS30	young	SMS	Leif Andersson	2002	Sweden	Europe	Sweden:Motala strom	Hakan Wickstrom	58.588932 N 16.18397 E	tissue sample	1
PRJNA668259	SRR12854843	WGS	302	59873916	SAMN16492848	20841189	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321826	Illumina NovaSeq 6000	ATU6	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU6	SRP287931	Model organism or animal	missing	not applicable	ATU6	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854844	WGS	302	2975187730	SAMN16492825	971097400	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321825	Illumina NovaSeq 6000	ATU49	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU49	SRP287931	Model organism or animal	missing	not applicable	ATU49	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854845	WGS	302	3503563004	SAMN16492823	1146180764	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321824	Illumina NovaSeq 6000	ATU47	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU47	SRP287931	Model organism or animal	missing	not applicable	ATU47	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854846	WGS	302	2553710188	SAMN16492817	827735576	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321823	Illumina NovaSeq 6000	ATU41	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU41	SRP287931	Model organism or animal	missing	not applicable	ATU41	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854847	WGS	302	2903228680	SAMN16492813	938873114	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321822	Illumina NovaSeq 6000	ATU38	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU38	SRP287931	Model organism or animal	missing	not applicable	ATU38	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854849	WGS	302	2420780056	SAMN16492787	775992680	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321820	Illumina NovaSeq 6000	ATU12	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ATU12	SRP287931	Model organism or animal	missing	not applicable	ATU12	young	ATU	Leif Andersson	2002	Tunisia	Africa	Tunisia:Oued Medjerda	Hakan Wickstrom	37.012167 N 10.191194 E	tissue sample	1
PRJNA668259	SRR12854850	WGS	302	2762310044	SAMN16492694	889032342	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321819	Illumina NovaSeq 6000	APM27	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM27	SRP287931	Model organism or animal	missing	not applicable	APM27	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854852	WGS	302	3188679986	SAMN16492775	1045305844	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321817	Illumina NovaSeq 6000	AST29	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST29	SRP287931	Model organism or animal	missing	not applicable	AST29	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854853	WGS	302	3822254242	SAMN16492773	1290737070	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321816	Illumina NovaSeq 6000	AST27	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST27	SRP287931	Model organism or animal	missing	not applicable	AST27	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854854	WGS	302	3512159132	SAMN16492565	1139081687	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321815	Illumina NovaSeq 6000	AI137	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI137	SRP287931	Model organism or animal	missing	not applicable	AI137	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854855	WGS	302	1883140932	SAMN16492561	611562118	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321814	Illumina NovaSeq 6000	AI133	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI133	SRP287931	Model organism or animal	missing	not applicable	AI133	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854856	WGS	302	2144478746	SAMN16492560	691383549	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321813	Illumina NovaSeq 6000	AI132	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI132	SRP287931	Model organism or animal	missing	not applicable	AI132	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854857	WGS	302	4339562122	SAMN16492605	1380365747	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321812	Illumina NovaSeq 6000	ALI36	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI36	SRP287931	Model organism or animal	missing	not applicable	ALI36	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854858	WGS	302	6173960254	SAMN16492442	1987897269	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321811	Illumina NovaSeq 6000	AAF45	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF45	SRP287931	Model organism or animal	missing	not applicable	AAF45	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854859	WGS	302	5150462926	SAMN16492557	1646278934	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321810	Illumina NovaSeq 6000	AI129	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI129	SRP287931	Model organism or animal	missing	not applicable	AI129	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854860	WGS	302	4223353730	SAMN16492541	1356492030	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321809	Illumina NovaSeq 6000	AI113	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AI113	SRP287931	Model organism or animal	missing	not applicable	AI113	young	AI	Leif Andersson	2002	Ireland	Europe	Ireland:River Erne	Hakan Wickstrom	54.504526 N 8.230453 W	tissue sample	1
PRJNA668259	SRR12854861	WGS	302	3469881850	SAMN16492528	1108325407	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321808	Illumina NovaSeq 6000	AES7	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES7	SRP287931	Model organism or animal	missing	not applicable	AES7	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854862	WGS	302	4554612698	SAMN16492512	1475888367	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321807	Illumina NovaSeq 6000	AES19	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES19	SRP287931	Model organism or animal	missing	not applicable	AES19	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854863	WGS	302	4355420142	SAMN16492509	1416255329	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321806	Illumina NovaSeq 6000	AES16	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES16	SRP287931	Model organism or animal	missing	not applicable	AES16	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854865	WGS	302	3982429304	SAMN16492505	1269144692	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321804	Illumina NovaSeq 6000	AES12	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AES12	SRP287931	Model organism or animal	missing	not applicable	AES12	young	AES	Leif Andersson	2002	United Kingdom	Europe	United Kingdom: Severn river	Hakan Wickstrom	51.993503 N 2.174012 W	tissue sample	1
PRJNA668259	SRR12854869	WGS	302	4187256576	SAMN16492595	1369851655	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321800	Illumina NovaSeq 6000	ALI26	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI26	SRP287931	Model organism or animal	missing	not applicable	ALI26	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854878	WGS	302	4462935464	SAMN16492440	1430712547	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321791	Illumina NovaSeq 6000	AAF43	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF43	SRP287931	Model organism or animal	missing	not applicable	AAF43	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854879	WGS	302	3627166470	SAMN16492439	1164482062	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321790	Illumina NovaSeq 6000	AAF42	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF42	SRP287931	Model organism or animal	missing	not applicable	AAF42	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854880	WGS	302	2925477322	SAMN16492589	936685606	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321789	Illumina NovaSeq 6000	ALI20	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ALI20	SRP287931	Model organism or animal	missing	not applicable	ALI20	young	ALI	Leif Andersson	NA	Lithuania	Europe	Lithuania:Curonian Lagoon	Hakan Wickstrom	55.5425 N 21.1219 E	tissue sample	1
PRJNA668259	SRR12854881	WGS	302	2529346942	SAMN16492434	817521577	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321788	Illumina NovaSeq 6000	AAF38	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF38	SRP287931	Model organism or animal	missing	not applicable	AAF38	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854884	WGS	302	2177437818	SAMN16492422	702527612	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321785	Illumina NovaSeq 6000	AAF26	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF26	SRP287931	Model organism or animal	missing	not applicable	AAF26	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854885	WGS	302	4667485500	SAMN16492421	1490176217	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321784	Illumina NovaSeq 6000	AAF25	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AAF25	SRP287931	Model organism or animal	missing	not applicable	AAF25	young	AAF	Leif Andersson	NA	France	Europe	France:Arzal	Hakan Wickstrom	47.498587 N 2.384849 W	tissue sample	1
PRJNA668259	SRR12854886	WGS	302	3146840302	SAMN16492756	1110223305	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321783	Illumina NovaSeq 6000	AST11	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST11	SRP287931	Model organism or animal	missing	not applicable	AST11	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854888	WGS	302	4354558536	SAMN16492765	1420471178	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321781	Illumina NovaSeq 6000	AST1	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	AST1	SRP287931	Model organism or animal	missing	not applicable	AST1	young	AST	Leif Andersson	2019	Sweden	Europe	Sweden:Stromsan	Hakan Wickstrom	58.939666 N 11.176402 E	tissue sample	1
PRJNA668259	SRR12854890	WGS	302	5221898610	SAMN16492747	1728994528	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321779	Illumina NovaSeq 6000	ASRI30	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI30	SRP287931	Model organism or animal	missing	not applicable	ASRI30	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
PRJNA668259	SRR12854891	WGS	302	3863925410	SAMN16492743	1281982088	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321778	Illumina NovaSeq 6000	ASRI27	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI27	SRP287931	Model organism or animal	missing	not applicable	ASRI27	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
PRJNA668259	SRR12854892	WGS	302	78057074166	SAMN16492742	25768673595	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321777	Illumina NovaSeq 6000	ASRI26	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI26	SRP287931	Model organism or animal	missing	not applicable	ASRI26	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
PRJNA668259	SRR12854893	WGS	302	3721913836	SAMN16492690	1225689613	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321776	Illumina NovaSeq 6000	APM23	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	APM23	SRP287931	Model organism or animal	missing	not applicable	APM23	young	APM	Leif Andersson	1995	Portugal	Europe	Portugal:Mira river	Hakan Wickstrom	37.721472 N 8.782361 W	tissue sample	1
PRJNA668259	SRR12854894	WGS	302	2971011976	SAMN16492739	960871763	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321775	Illumina NovaSeq 6000	ASRI23	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI23	SRP287931	Model organism or animal	missing	not applicable	ASRI23	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
PRJNA668259	SRR12854895	WGS	302	3355338988	SAMN16492733	1088230581	UPPSALA UNIVERSITY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9321774	Illumina NovaSeq 6000	ASRI18	PAIRED	RANDOM	GENOMIC	Anguilla_anguilla	ILLUMINA	2020-11-27T00:00:00Z	ASRI18	SRP287931	Model organism or animal	missing	not applicable	ASRI18	young	ASRI	Leif Andersson	2019	Sweden	Europe	Sweden:Ringhals	Hakan Wickstrom	57.26626 N 12.106816 E	tissue sample	1
