Sample,Total_Reads,Percent_mapped,Num_duplicates,Percent_properly_paired,Fraction_reads_pass_filter,NumReadsPassingFilters,File
SAMN09786161 , 96283227 , 97.34 ,8140927.999999999, 86.62 , 0.8889550043182425 , 93631474,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786158 , 97252267 , 97.29 ,8909468.0, 86.14 , 0.9026929498792986 , 94477274,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786159 , 113482591 , 97.27 ,10496437.0, 86.15 , 0.8828153406614856 , 110467042,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786162 , 100102752 , 97.27 ,9058356.0, 86.26 , 0.8967759771788968 , 97390350,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786163 , 99711580 , 97.41 ,9361916.0, 86.57 , 0.9068715460462041 , 96908424,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786142 , 114045421 , 97.17 ,10289903.0, 85.49 , 0.9655006216316613 , 110978768,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786134 , 124622652 , 97.21 ,12160449.0, 85.5 , 0.9672700101799032 , 121263366,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786136 , 113035586 , 97.15 ,10802029.0, 85.55 , 0.9659674888827431 , 110023214,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786137 , 119773281 , 97.19 ,8774817.0, 85.36 , 0.9611054647135696 , 116637466,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786138 , 119194306 , 97.09 ,10640258.0, 84.99 , 0.9598056382544521 , 115971292,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786139 , 119843083 , 97.2 ,9853340.0, 85.35 , 0.9542379166194263 , 116720004,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786140 , 109126471 , 97.28 ,10118437.0, 84.16 , 0.9589381430875765 , 105820928,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786141 , 114472171 , 97.12 ,10270727.0, 84.88 , 0.9568730151963383 , 111375248,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786205 , 76424750 , 97.13 ,6129993.0, 85.11 , 0.9250647944766152 , 74556870,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786204 , 75231302 , 97.25 ,6986749.0, 85.87 , 0.9350192088031559 , 73440332,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786151 , 119551500 , 97.3 ,11509433.0, 85.92 , 0.9538025432728395 , 116390880,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786129 , 108290155 , 97.2 ,8785566.0, 85.22 , 0.9049389710416003 , 105338592,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786128 , 104393068 , 97.15 ,8808116.0, 84.75 , 0.9051236394650283 , 101489660,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786131 , 102843505 , 97.18 ,7773692.0, 85.65 , 0.9203542418563866 , 100100678,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786130 , 101436955 , 97.17 ,8710459.0, 85.07 , 0.9121217862235234 , 98706516,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786124 , 99948458 , 97.18 ,7844419.0, 84.76 , 0.9100058289312408 , 97205818,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786127 , 108137043 , 97.33 ,9052078.0, 85.45 , 0.9143840530094915 , 105128300,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786126 , 109446057 , 97.3 ,9265764.0, 85.44 , 0.907257236119748 , 106401922,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786133 , 109404395 , 97.14 ,8488464.0, 85.54 , 0.9174735254521049 , 106524394,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786132 , 104856681 , 97.22 ,8678947.0, 85.55 , 0.9214826598526631 , 102041912,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786083 , 118893782 , 97.18 ,10284919.0, 85.44 , 0.9631086710935571 , 115760970,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786165 , 99190332 , 97.3 ,9292514.0, 86.18 , 0.9033785850797033 , 96463002,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786143 , 108481309 , 97.16 ,8808385.0, 85.43 , 0.9562385636859553 , 105626718,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786147 , 97632734 , 97.35 ,7924789.0, 85.84 , 0.9500875675828078 , 95027654,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786099 , 118088150 , 97.2 ,12311809.0, 84.85 , 0.9571077015434474 , 114829186,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786084 , 113893220 , 97.29 ,10207894.0, 85.75 , 0.9662917739849811 , 110905002,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786146 , 149294417 , 97.44 ,19216336.0, 86.16 , 0.964578945780053 , 145043248,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786183 , 116434230 , 97.41 ,10028208.0, 86.96 , 0.9289326467588844 , 113662508,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786203 , 77952311 , 97.2 ,6227128.0, 84.8 , 0.9264376460936222 , 75992130,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786135 , 113352266 , 97.08 ,10623351.0, 85.32 , 0.9636293604655731 , 110369416,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786112 , 106827438 , 97.17 ,11168316.0, 85.58 , 0.9214321820224637 , 103892892,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786082 , 107478312 , 97.31 ,8426536.0, 86.08 , 0.9633814295681785 , 104760008,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786087 , 113705919 , 97.08 ,12640433.0, 85.24 , 0.9674133911670533 , 110563850,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN09786182 , 95975987 , 97.33 ,6635586.0, 86.58 , 0.9074988311200054 , 93728866,sumstats/Haplochromis_burtoni_GCF_000239415.1_bam_sumstats.txt
SAMN14363088 , 115677289 , 94.89 ,36366999.0, 77.64 , 0.9874311515543772 , 108070218,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363087 , 94795231 , 97.13 ,21739381.0, 79.5 , 0.9891348184129312 , 88270500,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363086 , 78039266 , 96.67 ,14984880.999999998, 78.17 , 0.9889243364072028 , 72867794,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363094 , 73744341 , 95.8 ,15273504.0, 77.61 , 0.9881586192627402 , 68821562,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363082 , 62957740 , 96.92 ,9392532.0, 78.06 , 0.9881074368066598 , 58654344,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363085 , 66696708 , 93.16 ,14896627.0, 76.23 , 0.9887197733420753 , 62398534,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363084 , 70797062 , 96.16 ,15954893.0, 78.87 , 0.988035786264064 , 66075158,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363092 , 52189407 , 95.77 ,9182762.0, 78.87 , 0.9891933907543354 , 48670038,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363091 , 51743379 , 95.86 ,9505531.0, 77.45 , 0.9878339185763396 , 48259984,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363090 , 57092611 , 96.55 ,10897185.0, 78.15 , 0.9885074558403385 , 53143092,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363081 , 72299077 , 96.98 ,11559969.0, 79.27 , 0.9883004358188048 , 67336684,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363089 , 68267018 , 82.8 ,13498515.0, 66.72 , 0.9889620465042201 , 64330290,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363079 , 78401701 , 97.05 ,12492296.999999998, 79.56 , 0.9850897928094805 , 73033582,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363083 , 72906517 , 96.46 ,18737254.0, 79.61 , 0.986112550604494 , 68028416,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363093 , 56283490 , 95.32 ,10264707.0, 79.96 , 0.9873963783028771 , 52565942,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363080 , 80052105 , 96.7 ,32027799.0, 79.0 , 0.9886528859705928 , 74566872,sumstats/Hippocampus_abdominalis_GCF_001891065.1_bam_sumstats.txt
SAMN14363112 , 50811713 , 95.68 ,10882952.0, 82.15 , 0.9888404059652105 , 48272408,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363107 , 46119520 , 93.57 ,9620665.0, 80.54 , 0.9888245043006876 , 43847356,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363106 , 57468247 , 95.55 ,12939013.0, 82.69 , 0.9892522405036291 , 54559568,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363111 , 48676535 , 95.94 ,7059403.0, 82.98 , 0.9824585003392079 , 46260206,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363109 , 54788059 , 94.23 ,11625462.0, 80.98 , 0.9895494772287465 , 52078378,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363104 , 68816822 , 96.71 ,16155442.0, 82.2 , 0.9892824453064452 , 64987056,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363098 , 141062254 , 95.22 ,59775661.0, 80.34 , 0.9892001477217495 , 133504278,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363096 , 66138350 , 96.26 ,14175779.0, 81.5 , 0.9850482887239964 , 62486024,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363101 , 61137731 , 88.89 ,12916315.0, 74.44 , 0.9885140920396621 , 57028236,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363100 , 62195995 , 88.99 ,11967024.0, 75.69 , 0.9884041585503592 , 58846140,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363108 , 58606676 , 96.17 ,13578228.0, 82.55 , 0.9888786349819166 , 55709714,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363105 , 52144148 , 95.1 ,11374143.0, 81.84 , 0.989745476079416 , 49498644,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363103 , 76165143 , 96.63 ,17354444.0, 75.34 , 0.9837205311229303 , 69220412,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363097 , 58275619 , 96.86 ,12196056.0, 82.34 , 0.9847437463461388 , 55168228,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363102 , 46811768 , 89.37 ,8998392.0, 77.18 , 0.9891200115637334 , 44396808,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363099 , 56825294 , 96.7 ,14827122.0, 82.24 , 0.9874901370106893 , 53847456,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363110 , 48490027 , 94.12 ,9948734.0, 80.89 , 0.9889700441827908 , 46112908,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363095 , 53853717 , 94.98 ,11999351.0, 77.01 , 0.9873612390726232 , 50728938,sumstats/Hippocampus_algiricus_GCF_001891065.1_bam_sumstats.txt
SAMN14363118 , 47011975 , 98.12 ,10846151.0, 79.94 , 0.9843398609674583 , 45150376,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363114 , 41344749 , 97.18 ,9213350.0, 80.6 , 0.9841839566831802 , 39789398,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363113 , 41828127 , 97.74 ,8632937.0, 75.61 , 0.9830861240478661 , 39192724,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363132 , 62836843 , 97.71 ,17570416.0, 81.58 , 0.9898284280668441 , 60326412,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363131 , 58376721 , 97.77 ,15762534.0, 80.55 , 0.9889852368268655 , 56052022,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363129 , 77165269 , 97.54 ,25358880.0, 78.4 , 0.9876344037562986 , 72100624,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363127 , 56076825 , 93.46 ,16299294.0, 64.01 , 0.9753589712679518 , 52348228,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363125 , 45754867 , 96.96 ,10263185.0, 83.6 , 0.9895237194449088 , 44233246,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363123 , 58522702 , 97.16 ,15523507.0, 80.37 , 0.9771337902830768 , 55530398,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363122 , 52372287 , 97.58 ,12512831.0, 78.4 , 0.9828632988277907 , 49469106,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363120 , 50134352 , 97.31 ,11935905.0, 77.88 , 0.9830613399599168 , 47700238,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363119 , 52817909 , 97.84 ,12752301.0, 81.05 , 0.9834353973616868 , 50313560,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363117 , 100009098 , 97.74 ,23456954.0, 80.48 , 0.9824727861332018 , 96403132,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363115 , 47672933 , 96.56 ,10945225.0, 79.09 , 0.982970997645122 , 45492000,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363130 , 65121626 , 97.63 ,23359565.0, 84.3 , 0.9890416265874553 , 63037838,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363128 , 67459356 , 97.06 ,20110282.0, 71.55 , 0.9845429305761144 , 64171248,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363126 , 68776015 , 90.23 ,20634055.0, 78.89 , 0.9913788814001362 , 66666294,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363124 , 63839760 , 95.09 ,16707801.0, 60.68 , 0.9764855023673797 , 54850132,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363121 , 47046806 , 97.65 ,10410639.0, 80.14 , 0.9839009311585993 , 44803084,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363116 , 59438904 , 97.25 ,13801157.0, 75.35 , 0.982289458254283 , 56380470,sumstats/Hippocampus_barbouri_GCF_001891065.1_bam_sumstats.txt
SAMN14363155 , 41456644 , 96.5 ,10296451.0, 76.93 , 0.9839396397999525 , 37953732,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363153 , 42891240 , 95.52 ,12136010.0, 71.89 , 0.9816306295967474 , 39500952,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363152 , 45696986 , 93.59 ,11768438.999999998, 69.74 , 0.9825444673567445 , 41785038,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363150 , 46227263 , 93.54 ,15251741.0, 68.94 , 0.9889686533062892 , 42260832,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363147 , 60091398 , 95.07 ,20640861.0, 69.43 , 0.9881382464223338 , 55508832,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363146 , 50977809 , 93.61 ,16205700.999999998, 67.65 , 0.988450006175682 , 47120250,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363144 , 78046861 , 95.35 ,27095611.0, 69.53 , 0.9895462636056758 , 70976508,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363160 , 55415454 , 93.91 ,15827771.0, 65.69 , 0.9865491322070007 , 51717510,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363159 , 98597292 , 94.7 ,31951744.0, 80.42 , 0.991406780133925 , 93663104,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363158 , 136640314 , 93.29 ,44634605.0, 76.71 , 0.9897773675796917 , 129208400,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363157 , 44278226 , 96.51 ,11867789.0, 70.4 , 0.9793309748464017 , 40673292,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363156 , 42940684 , 94.62 ,11378512.000000002, 70.96 , 0.982794461164154 , 39683432,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363154 , 44602545 , 95.66 ,10961086.0, 74.77 , 0.9827279408692586 , 41726308,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363151 , 46156666 , 93.23 ,11170974.0, 70.64 , 0.9800490313360131 , 42609284,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363149 , 47211416 , 93.38 ,14165898.999999998, 65.02 , 0.9889069060997158 , 42794622,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363145 , 56807396 , 95.36 ,17887302.0, 68.8 , 0.9855695180862618 , 52502260,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363143 , 47008894 , 94.93 ,15271394.0, 69.22 , 0.9897364111594631 , 42474932,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363148 , 50281613 , 95.9 ,16505090.999999998, 72.54 , 0.988652568369551 , 46549328,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363161 , 84230901 , 94.82 ,26375939.0, 66.24 , 0.9852686382071464 , 78208384,sumstats/Hippocampus_comes_GCF_001891065.1_bam_sumstats.txt
SAMN14363178 , 46376744 , 95.91 ,11049795.0, 79.45 , 0.9871630463738191 , 43171256,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363177 , 51329771 , 96.07 ,12563623.0, 78.33 , 0.9898775337036 , 47858110,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363175 , 64570314 , 97.99 ,19892004.0, 84.0 , 0.983289822503271 , 60592488,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363174 , 53720079 , 96.25 ,9961372.0, 81.95 , 0.989354577231353 , 49593274,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363172 , 52145703 , 96.08 ,12955729.0, 81.48 , 0.9893546889578971 , 49110708,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363170 , 54321414 , 96.78 ,14249944.0, 82.23 , 0.9890195898461528 , 51291090,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363189 , 62082480 , 96.82 ,11723424.0, 85.15 , 0.98889512505991 , 58675936,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363188 , 54641183 , 92.82 ,9893849.0, 80.92 , 0.9895961183369597 , 51685774,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363187 , 72275674 , 96.2 ,17566093.0, 83.73 , 0.9881409397510518 , 68416268,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363185 , 53305248 , 93.54 ,11288945.0, 79.84 , 0.9866396755595982 , 50493604,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363184 , 67534715 , 89.98 ,13206660.0, 75.72 , 0.9891806454798133 , 63873614,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363176 , 59870037 , 96.41 ,16819495.0, 76.7 , 0.9897157729384167 , 55462124,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363173 , 57006345 , 96.02 ,14970567.0, 81.25 , 0.9896955924077868 , 53546138,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363171 , 53544095 , 96.73 ,13171404.0, 79.23 , 0.9899168275150355 , 50298460,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363169 , 54126919 , 96.75 ,10994179.0, 81.07 , 0.9849340536491639 , 50955646,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363186 , 63047361 , 95.62 ,14577700.0, 82.46 , 0.9877316028091221 , 59666944,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363183 , 56442836 , 97.55 ,11437927.0, 79.5 , 0.986955277875712 , 52499422,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363181 , 60029352 , 96.7 ,12179221.0, 81.43 , 0.9898013232830768 , 56512372,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363179 , 129634079 , 97.77 ,34304782.0, 79.5 , 0.9865585190008229 , 120609344,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363180 , 64040266 , 96.02 ,17021872.0, 68.99 , 0.9897514144188825 , 57438614,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363182 , 64641186 , 97.98 ,15293646.0, 77.91 , 0.9858177690343 , 59846130,sumstats/Hippocampus_erectus_GCF_001891065.1_bam_sumstats.txt
SAMN14363208 , 47963491 , 95.86 ,8025017.0, 83.08 , 0.9885878369036809 , 45491196,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363206 , 89102991 , 97.7 ,23654629.0, 87.23 , 0.9901381932878216 , 84506166,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363203 , 49012101 , 96.8 ,6224996.0, 80.71 , 0.9860696312316948 , 46404072,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363201 , 177034209 , 96.94 ,26047502.0, 82.57 , 0.9845418476116644 , 167857826,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363199 , 37955499 , 97.1 ,4735884.0, 79.3 , 0.9835947614515924 , 36063018,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363198 , 48477253 , 96.99 ,5638842.0, 80.39 , 0.9828909892159292 , 46083650,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363196 , 40304835 , 97.69 ,4818479.0, 82.29 , 0.9840274130826742 , 38265998,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363194 , 48203510 , 97.82 ,6381171.0, 84.04 , 0.9851881966537264 , 45805208,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363192 , 53361719 , 96.88 ,10395342.0, 84.36 , 0.9897565448209261 , 50597376,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363190 , 47681219 , 94.27 ,8601873.0, 82.58 , 0.989733106566572 , 45212002,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363205 , 90212136 , 96.97 ,17016931.0, 81.87 , 0.9831304298553774 , 85502940,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363204 , 49646901 , 97.75 ,6069884.0, 77.99 , 0.98321842431652 , 46889022,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363202 , 67845777 , 98.26 ,8643744.0, 84.92 , 0.9882697338620778 , 64192434,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363200 , 43228903 , 97.92 ,5182832.0, 82.77 , 0.9838524005838437 , 40917650,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
SAMN14363197 , 43720343 , 97.73 ,5865952.000000001, 80.54 , 0.9851589740202468 , 41224858,sumstats/Hippocampus_fuscus_GCF_001891065.1_bam_sumstats.txt
