Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,BioSampleModel,sex,Tissue,dev_stage,Isolate,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Lat_Lon,Strain,BIOMATERIAL_PROVIDER,Age,SAMPLE_TYPE,Birth_date,birth_location,breeding_history,health_state,Isolation_Source,Ecotype,Collection_Date,env_broad_scale,env_local_scale,env_medium,isol_growth_condt,bird_band_identification,samp_collect_device,sub_species,Specimen_voucher,BREED,actual_read_length (run),bioproject,run (run),total_bases (run),center_name (exp),Cultivar,estimated_size,num_replicons,ploidy,project_name,propagation,Sample_name
SRR17421957,RNA-Seq,300,6903165000,PRJNA705840,SAMN18104312,2292767187,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX13593591,Illumina HiSeq 2000,Lpot100d-3,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421958,RNA-Seq,300,7328719800,PRJNA705840,SAMN18104312,2371798697,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX13593590,Illumina HiSeq 2000,Lpot100d-2,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421959,RNA-Seq,300,7223436600,PRJNA705840,SAMN18104312,2319634450,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX13593589,Illumina HiSeq 2000,Lpot100d-1,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421960,RNA-Seq,300,6950703900,PRJNA705840,SAMN18104312,2237080227,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX13593588,Illumina HiSeq 2000,Lpoo100d-3,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421961,RNA-Seq,300,10951915500,PRJNA705840,SAMN18104312,3444609744,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX13593587,Illumina HiSeq 2000,Lpog10d-2,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421962,RNA-Seq,300,7423419000,PRJNA705840,SAMN18104312,2605643140,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX13593586,Illumina HiSeq 2000,Lpoo100d-2,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421963,RNA-Seq,300,8677877700,PRJNA705840,SAMN18104312,2813326087,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13593585,Illumina HiSeq 2000,Lpoo100d-1,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421964,RNA-Seq,300,7955010000,PRJNA705840,SAMN18104312,2474754058,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX13593584,Illumina HiSeq 2000,Lpot80d-3,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421965,RNA-Seq,300,6412788000,PRJNA705840,SAMN18104312,2085120419,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX13593583,Illumina HiSeq 2000,Lpot80d-2,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421966,RNA-Seq,300,6702796200,PRJNA705840,SAMN18104312,2182058565,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX13593582,Illumina HiSeq 2000,Lpot80d-1,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421967,RNA-Seq,300,6123202800,PRJNA705840,SAMN18104312,1999616872,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX13593581,Illumina HiSeq 2000,Lpoo80d-3,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421968,RNA-Seq,300,6307467900,PRJNA705840,SAMN18104312,2079852829,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13593580,Illumina HiSeq 2000,Lpoo80d-2,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421969,RNA-Seq,300,6031303500,PRJNA705840,SAMN18104312,1976802806,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX13593579,Illumina HiSeq 2000,Lpoo80d-1,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421970,RNA-Seq,300,6656159400,PRJNA705840,SAMN18104312,2165516399,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX13593578,Illumina HiSeq 2000,Lpot70d-2,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421971,RNA-Seq,300,6091342200,PRJNA705840,SAMN18104312,1993315613,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX13593577,Illumina HiSeq 2000,Lpot70d-1,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421972,RNA-Seq,300,10387355400,PRJNA705840,SAMN18104312,3200331771,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX13593576,Illumina HiSeq 2000,Lpog10d-1,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421973,RNA-Seq,300,6448194600,PRJNA705840,SAMN18104312,2148878026,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX13593575,Illumina HiSeq 2000,Lpoo70d-3,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421974,RNA-Seq,300,6144501300,PRJNA705840,SAMN18104312,2016356414,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX13593574,Illumina HiSeq 2000,Lpoo70d-2,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421975,RNA-Seq,300,6265474800,PRJNA705840,SAMN18104312,2031651844,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13593573,Illumina HiSeq 2000,Lpoo70d-1,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421976,RNA-Seq,300,6676795500,PRJNA705840,SAMN18104312,2172291054,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX13593572,Illumina HiSeq 2000,Lpot60d-3,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421977,RNA-Seq,300,6739651200,PRJNA705840,SAMN18104312,2226574331,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX13593571,Illumina HiSeq 2000,Lpot60d-2,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421978,RNA-Seq,300,6522719700,PRJNA705840,SAMN18104312,2123676419,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX13593570,Illumina HiSeq 2000,Lpot60d-1,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421979,RNA-Seq,300,6526981500,PRJNA705840,SAMN18104312,2189176792,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13593569,Illumina HiSeq 2000,Lpoo60d-3,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421980,RNA-Seq,300,6731819100,PRJNA705840,SAMN18104312,2146850710,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX13593568,Illumina HiSeq 2000,Lpoo60d-2,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421981,RNA-Seq,300,6893926800,PRJNA705840,SAMN18104312,2259404079,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX13593567,Illumina HiSeq 2000,Lpoo60d-1,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421982,RNA-Seq,300,6949335900,PRJNA705840,SAMN18104312,2290399073,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX13593566,Illumina HiSeq 2000,Lpot50d-3,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421983,RNA-Seq,300,9207690000,PRJNA705840,SAMN18104312,2768407478,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX13593565,Illumina HiSeq 2000,Lpog7d-3,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421984,RNA-Seq,300,6173853900,PRJNA705840,SAMN18104312,2024672008,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX13593564,Illumina HiSeq 2000,Lpot50d-2,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421985,RNA-Seq,300,5605712700,PRJNA705840,SAMN18104312,1817054168,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX13593563,Illumina HiSeq 2000,Lpot50d-1,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421986,RNA-Seq,300,7390014300,PRJNA705840,SAMN18104312,2416896681,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX13593562,Illumina HiSeq 2000,Lpoo50d-3,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421987,RNA-Seq,300,6738159600,PRJNA705840,SAMN18104312,2218457951,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13593561,Illumina HiSeq 2000,Lpoo50d-2,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421988,RNA-Seq,300,6500106300,PRJNA705840,SAMN18104312,2103800810,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX13593560,Illumina HiSeq 2000,Lpoo50d-1,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421989,RNA-Seq,300,6635148000,PRJNA705840,SAMN18104312,2107255913,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX13593559,Illumina HiSeq 2000,Lpog40d-3,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421990,RNA-Seq,300,6823486800,PRJNA705840,SAMN18104312,2172128562,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX13593558,Illumina HiSeq 2000,Lpog40d-2,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421991,RNA-Seq,300,6803525100,PRJNA705840,SAMN18104312,2131532386,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13593557,Illumina HiSeq 2000,Lpog40d-1,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
SRR17421992,RNA-Seq,300,8397294900,PRJNA705840,SAMN18104312,2566694005,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX13593556,Illumina HiSeq 2000,Lpog30d-3,PAIRED,cDNA,TRANSCRIPTOMIC,Larimichthys polyactis,ILLUMINA,2022-01-04T00:00:00Z,L. polyactis,SRP326965,Model organism or animal,male,Muscle,Close to sexual maturity,XQP-2016M,China,Asia,China: Zhoushan,29.89 N 122.30 E,,Qing-Ping Xie,8 month old,tissue sample,2015-04,"Zhoushan, China",Artificial breeding F2 generation,health,Xi Xuan island from Zhoushan aquaculture artificial breeding samples,,,,,,,,,,,,,,,,,,,,,,,
